ano,cargo_efetivo,cargo_em_comissao_ou_funcao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2021,ASSISTENTE LEGISLATIVO,,2125,103,"30.240.866,31","'-12.400.977,06","929.727,80","18.769.617,05"
2021,ASSISTENTE LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,28,1,"395.458,33","'-169.863,34","16.695,36","242.290,35"
2021,ASSISTENTE LEGISLATIVO,ASSESSOR DE CERIMONIAL,10,1,"147.985,45","'-67.685,15","5.565,12","85.865,42"
2021,ASSISTENTE LEGISLATIVO,ASSISTENTE DE COORDENADOR,25,1,"298.979,78","'-129.321,69","13.912,80","183.570,89"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,11,1,"134.941,97","'-71.996,47","6.956,40","69.901,90"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,147,7,"1.792.757,24","'-919.104,84","104.298,72","977.951,12"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,327,15,"4.584.599,33","'-2.079.908,31","215.298,64","2.719.989,66"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,278,11,"3.477.533,66","'-1.542.717,36","184.363,84","2.119.180,14"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,17,1,"213.643,81","'-77.679,87","15.933,96","151.897,90"
2021,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE SUPERVISÃO,12,2,"162.567,33","'-73.208,23","7.016,24","96.375,34"
2021,ASSISTENTE LEGISLATIVO,CARGO ESPECIAL DE GABINETE,2,1,"23.012,53","'-9.054,56","1.451,12","15.409,09"
2021,ASSISTENTE LEGISLATIVO,CHEFE DE NUCLEO,14,1,"162.709,13","'-151.855,27","8.706,72","19.560,58"
2021,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,93,4,"1.447.379,20","'-684.347,04","66.675,12","829.707,28"
2021,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,194,9,"3.349.444,89","'-1.400.064,78","131.220,04","2.080.600,15"
2021,ASSISTENTE LEGISLATIVO,CHEFE DE UNIDADE,10,1,"168.894,48","'-41.427,50","4.173,84","131.640,82"
2021,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,54,3,"887.904,53","'-360.425,81","33.570,24","561.048,96"
2021,AUXILIAR LEGISLATIVO,,3440,181,"35.705.686,29","'-13.797.085,68","1.200.677,24","23.109.277,85"
2021,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL,6,1,"56.850,00","'-20.412,51","4.173,84","40.611,33"
2021,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL GARCOM,2,1,"18.950,00","'-7.111,34","1.391,28","13.229,94"
2021,AUXILIAR LEGISLATIVO,ASSESSOR DE COMISSÃO,11,1,"126.453,07","'-55.335,45","5.565,12","76.682,74"
2021,AUXILIAR LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,27,1,"243.916,46","'-103.315,48","16.695,36","157.296,34"
2021,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,129,9,"1.279.003,99","'-602.044,98","80.349,48","757.308,49"
2021,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,179,8,"1.668.114,34","'-765.056,33","111.303,96","1.014.361,97"
2021,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,218,12,"2.192.259,79","'-938.979,75","136.869,04","1.390.149,08"
2021,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,25,1,"242.013,20","'-91.299,34","16.695,36","167.409,22"
2021,AUXILIAR LEGISLATIVO,CHEFE DE NÚCLEO,44,2,"389.170,68","'-269.848,89","27.825,60","147.147,39"
2021,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,27,2,"343.758,38","'-190.481,68","16.934,72","170.211,42"
2021,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,37,1,"373.676,48","'-216.109,69","17.413,44","174.980,23"
2021,AUXILIAR LEGISLATIVO,COORDENADOR DE CONTRATOS E AQUISIÇÕES,7,1,"95.271,49","'-35.849,52","2.782,56","62.204,53"
2021,CONSULTOR LEGISLATIVO,,1542,86,"38.458.950,76","'-16.653.917,10","721.750,80","22.526.784,46"
2021,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,53,2,"859.275,20","'-311.535,97","40.941,56","588.680,79"
2021,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,52,2,"1.118.920,87","'-438.262,55","34.826,88","715.485,20"
2021,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,21,1,"362.022,77","'-109.464,16","14.511,20","267.069,81"
2021,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,108,7,"2.267.718,90","'-905.922,33","87.760,04","1.449.556,61"
2021,CONSULTOR LEGISLATIVO,COORDENADOR DE COMISSAO,25,1,"412.639,42","'-122.387,11","17.413,44","307.665,75"
2021,CONSULTOR LEGISLATIVO,SECRETARIO PARLAMENTAR,26,1,"628.779,69","'-314.108,47","16.695,36","331.366,58"
2021,CONSULTOR TECNICO LEGISLATIVO,,4490,234,"106.361.275,02","'-43.934.955,84","2.307.938,28","64.734.257,46"
2021,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,27,1,"559.010,44","'-229.273,89","17.413,44","347.149,99"
2021,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE CERIMONIAL,16,1,"210.068,76","'-69.421,46","10.157,84","150.805,14"
2021,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,94,5,"1.945.523,79","'-847.928,03","59.263,64","1.156.859,40"
2021,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,9,1,"245.404,80","'-90.932,28","4.173,84","158.646,36"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DA AUDITORIA,14,1,"278.498,45","'-147.522,27","14.016,72","144.992,90"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,104,8,"1.706.916,53","'-751.759,00","79.438,20","1.034.595,73"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NÚCLEO,27,2,"481.119,25","'-188.056,94","36.564,56","329.626,87"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,39,2,"922.411,39","'-403.338,24","25.043,04","544.116,19"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,26,1,"619.891,69","'-256.730,05","29.803,44","392.965,08"
2021,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,33,2,"779.195,11","'-370.851,69","34.323,72","442.667,14"
2021,CONSULTOR TECNICO LEGISLATIVO,DF-11,13,1,"405.499,33","'-74.699,56","0,00","330.799,77"
2021,PROCURADOR LEGISLATIVO,,256,10,"5.977.896,13","'-3.114.146,13","174.963,76","3.038.713,76"
2021,PROCURADOR LEGISLATIVO,CHEFE DE NUCLEO,88,4,"1.922.298,38","'-847.222,48","61.432,84","1.136.508,74"
2021,TECNICO LEGISLATIVO,,5254,259,"98.929.041,16","'-35.716.852,80","2.666.384,68","65.878.573,04"
2021,TECNICO LEGISLATIVO,ASSESSOR DA CPL,26,1,"551.312,15","'-239.554,70","16.695,36","328.452,81"
2021,TECNICO LEGISLATIVO,ASSESSOR DE CERIMONIAL,15,1,"132.386,63","'-50.384,00","10.157,84","92.160,47"
2021,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,204,13,"3.743.372,55","'-1.163.949,26","119.556,92","2.698.980,21"
2021,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,292,14,"4.566.036,43","'-1.944.194,13","176.453,20","2.798.295,50"
2021,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,136,6,"1.855.101,15","'-748.425,28","93.356,40","1.200.032,27"
2021,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,13,1,"210.461,65","'-58.594,74","8.347,68","160.214,59"
2021,TECNICO LEGISLATIVO,CHEFE DE NUCLEO,82,5,"1.279.129,30","'-631.533,27","57.550,32","705.146,35"
2021,TECNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,16,2,"769.153,41","'-81.804,23","12.048,84","699.398,02"
2021,TECNICO LEGISLATIVO,CHEFE DE NÚCLEO,14,1,"295.169,48","'-123.924,27","8.706,72","179.951,93"
2021,TECNICO LEGISLATIVO,CHEFE DE SECAO,183,9,"3.991.664,77","'-1.720.532,82","113.232,24","2.384.364,19"
2021,TECNICO LEGISLATIVO,CHEFE DE SETOR,374,17,"7.598.676,53","'-3.472.710,69","264.040,00","4.390.005,84"
2021,TECNICO LEGISLATIVO,COORDENADOR DE CONTRATOS E AQUISIÇÕES,24,1,"400.224,68","'-169.513,72","13.912,80","244.623,76"
2021,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE-PRESIDENTE,29,1,"453.769,70","'-137.907,59","17.413,44","333.275,55"
2021,TECNICO LEGISLATIVO,PRESIDENTE CPL,27,1,"502.795,52","'-179.657,48","16.695,36","339.833,40"
2022,,,956,182,"8.579.819,53","'-3.042.460,64","49.798,07","5.587.156,96"
2022,,ASSESSOR,957,45,"5.061.968,68","'-1.830.859,50","714.325,61","3.945.434,79"
2022,,ASSESSOR CHEFE GAB. VICE-PRESIDENCIA,27,1,"233.802,90","'-69.172,30","30.437,16","195.067,76"
2022,,ASSESSOR CL-10,54,2,"317.888,44","'-160.725,31","37.656,08","194.819,21"
2022,,ASSESSOR DA PROCURADORIA GERAL,26,1,"226.307,12","'-117.738,76","18.828,04","127.396,40"
2022,,ASSESSOR DE CHEFE DE SETOR,52,2,"302.321,02","'-93.601,74","72.483,44","281.202,72"
2022,,ASSESSOR DE CHEFE GAB. PRESIDENCIA,27,1,"232.534,76","'-69.497,13","18.828,04","181.865,67"
2022,,ASSESSOR DE COMISSAO,298,13,"1.834.678,66","'-772.008,75","219.087,22","1.281.757,13"
2022,,ASSESSOR DE COMISSÃO,55,6,"351.698,51","'-116.953,55","36.892,29","271.637,25"
2022,,ASSESSOR DE COORDENADORIA,117,5,"721.679,44","'-304.685,47","73.001,50","489.995,47"
2022,,ASSESSOR DE DIRETOR - DAF,28,2,"250.864,72","'-72.621,29","19.479,55","197.722,98"
2022,,ASSESSOR DE DIRETOR - DLEG,26,1,"233.712,98","'-66.936,74","18.828,04","185.604,28"
2022,,ASSESSOR DE DIRETOR - DRH,26,1,"233.712,98","'-75.721,00","18.828,04","176.820,02"
2022,,ASSESSOR DE MANUTENCAO,38,1,"74.411,84","'-41.187,87","43.521,18","76.745,15"
2022,,ASSESSOR DE MEMBRO DA MESA DIR.,80,3,"703.327,66","'-337.034,35","68.093,24","434.386,55"
2022,,ASSESSOR DE MEMBRO DA MESA DIR. -,29,3,"276.306,18","'-99.643,85","19.262,38","195.924,71"
2022,,ASSESSOR DO GABINETE DA MESA DIR,26,1,"233.802,90","'-80.920,02","30.437,16","183.320,04"
2022,,ASSESSOR ESPECIAL,188,7,"1.672.528,41","'-712.929,37","152.959,62","1.112.558,66"
2022,,ASSESSOR JURIDICO,107,6,"773.562,40","'-274.070,09","80.595,53","580.087,84"
2022,,ASSESSOR MEMBRO DA MESA DIRETORA,26,1,"220.752,58","'-67.415,31","18.828,04","172.165,31"
2022,,CARGO DE NATUREZA ESPECIAL,1318,66,"15.356.136,09","'-5.744.110,41","1.106.929,45","10.718.955,13"
2022,,CARGO ESPECIAL DE GABINETE,20480,813,"66.114.026,74","'-26.165.213,33","13.545.463,89","53.494.277,30"
2022,,CARGO SEM REMUNERAÇÃO,48,4,"1.131,68","0,00","72.439,84","73.571,52"
2022,,CHEFE DE ASSESSORIA,53,3,"558.858,79","'-154.622,64","38.008,39","442.244,54"
2022,,CHEFE DE DIVISAO,321,14,"2.878.635,22","'-1.112.859,34","237.194,30","2.002.970,18"
2022,,CHEFE DE GAB. PARLAMENTAR,299,15,"3.436.679,30","'-1.251.840,86","231.992,78","2.416.831,22"
2022,,CHEFE DE GABINETE DE MEMBRO DA MESA,140,5,"1.492.188,88","'-515.765,66","94.140,20","1.070.563,42"
2022,,CHEFE DE GABINETE PARLAMENTAR,170,10,"1.842.819,26","'-688.016,41","155.332,48","1.310.135,33"
2022,,CHEFE DE SECAO,80,4,"654.388,14","'-256.666,92","75.802,68","473.523,90"
2022,,CHEFE DE SETOR,3,1,"20.734,02","'-6.789,81","0,00","13.944,21"
2022,,CHEFE DE SEÇÃO,26,1,"209.315,00","'-85.791,10","18.828,04","142.351,94"
2022,,CHEFE GABINETE PARLAMENTAR,55,2,"704.811,87","'-313.120,50","37.656,08","429.347,45"
2022,,COORDENADOR,80,3,"705.133,13","'-295.590,48","67.230,38","476.773,03"
2022,,COORDENADOR DE POLICIA LEGISLATIVA,15,1,"162.673,06","'-54.630,04","10.865,14","118.908,16"
2022,,DEPUTADO DISTRITAL,612,28,"7.681.446,39","'-3.101.630,16","490.438,88","5.070.255,11"
2022,,DIRETOR,134,6,"1.363.377,19","'-534.089,01","93.721,32","923.009,50"
2022,,GERENTE COORDENADOR-FASCAL,32,1,"263.527,37","'-124.750,49","30.437,16","169.214,04"
2022,,MEMBRO-TITULAR,27,1,"188.417,29","'-90.292,21","18.828,04","116.953,12"
2022,,PROCURADOR-GERAL,25,1,"227.773,56","'-160.903,52","18.109,96","84.980,00"
2022,,SECRETARIO DA PROCURADORIA ESPECIAL DA MULHER,29,3,"196.192,82","'-83.496,88","34.643,93","147.339,87"
2022,,SECRETARIO DE COMISSAO,352,20,"3.074.132,09","'-1.000.515,24","265.364,94","2.338.981,79"
2022,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,29,1,"409.797,30","'-141.777,97","18.828,04","286.847,37"
2022,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,26,1,"225.775,18","'-55.880,62","18.109,96","188.004,52"
2022,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,27,1,"323.436,50","'-138.327,24","18.828,04","203.937,30"
2022,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,27,1,"270.893,58","'-113.462,16","18.109,96","175.541,38"
2022,,SECRETARIO GERAL PRESIDENCIA,26,1,"323.434,98","'-149.727,69","18.828,04","192.535,33"
2022,,SECRETARIO LEGISLATIVO,27,1,"303.242,13","'-173.087,04","18.828,04","148.983,13"
2022,,SECRETARIO PARLAMENTAR,3008,142,"3.072.483,70","'-1.191.776,19","1.949.449,81","3.830.157,32"
2022,,SEGURANCA PARLAMENTAR,1489,70,"5.764.141,70","'-2.563.240,26","1.072.768,52","4.273.669,96"
2022,ASSISTENTE LEGISLATIVO,,2029,97,"29.591.013,65","'-13.301.097,51","895.230,96","17.185.147,10"
2022,ASSISTENTE LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,30,1,"470.029,19","'-191.011,70","18.109,96","297.127,45"
2022,ASSISTENTE LEGISLATIVO,ASSISTENTE DE COORDENADOR,29,1,"353.093,79","'-144.311,79","18.109,96","226.891,96"
2022,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,30,1,"409.410,07","'-185.911,65","18.109,96","241.608,38"
2022,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,189,7,"2.402.096,05","'-1.169.219,63","144.018,74","1.376.895,16"
2022,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,362,13,"5.103.929,62","'-2.416.077,61","240.063,06","2.927.915,07"
2022,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,317,10,"4.114.902,34","'-1.831.013,21","206.472,08","2.490.361,21"
2022,ASSISTENTE LEGISLATIVO,CHEFE DE NUCLEO,30,1,"396.318,63","'-287.007,50","18.828,04","128.139,17"
2022,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,100,3,"1.556.861,41","'-668.531,43","67.375,16","955.705,14"
2022,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,186,7,"3.237.753,26","'-1.476.783,69","129.085,82","1.890.055,39"
2022,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,56,2,"948.299,55","'-364.602,85","36.219,92","619.916,62"
2022,AUXILIAR LEGISLATIVO,,3279,177,"33.699.400,41","'-14.887.867,05","1.119.518,20","19.931.051,56"
2022,AUXILIAR LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,28,1,"275.060,59","'-100.559,49","18.109,96","192.611,06"
2022,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,112,4,"1.109.186,97","'-484.521,65","69.560,70","694.226,02"
2022,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,197,7,"1.949.343,39","'-801.050,94","127.792,44","1.276.084,89"
2022,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,200,7,"2.125.114,08","'-843.370,06","128.923,96","1.410.667,98"
2022,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,25,1,"262.923,35","'-98.816,42","18.109,96","182.216,89"
2022,AUXILIAR LEGISLATIVO,CHEFE DE NÚCLEO,59,2,"582.676,88","'-311.358,43","36.219,92","307.538,37"
2022,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,29,1,"373.843,99","'-202.506,33","18.109,96","189.447,62"
2022,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,38,1,"412.839,93","'-227.362,29","18.828,04","204.305,68"
2022,CONSULTOR LEGISLATIVO,,1769,94,"43.200.739,80","'-20.084.252,33","968.273,35","24.084.760,82"
2022,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,56,2,"946.907,21","'-390.578,51","36.938,00","593.266,70"
2022,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,29,2,"658.972,21","'-291.648,45","20.279,16","387.602,92"
2022,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,25,1,"421.146,21","'-137.275,30","18.828,04","302.698,95"
2022,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,105,5,"2.143.020,55","'-895.892,84","92.680,88","1.339.808,59"
2022,CONSULTOR LEGISLATIVO,COORDENADOR DE COMISSAO,25,1,"468.497,92","'-147.421,99","18.828,04","339.903,97"
2022,CONSULTOR LEGISLATIVO,SECRETARIO PARLAMENTAR,53,2,"1.383.223,81","'-619.585,69","35.486,88","799.125,00"
2022,CONSULTOR TECNICO LEGISLATIVO,,5300,274,"119.794.252,51","'-53.773.715,90","3.131.077,70","69.151.614,31"
2022,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,12,1,"287.965,88","'-94.461,94","7.679,98","201.183,92"
2022,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE CERIMONIAL,26,1,"336.755,77","'-117.241,66","20.777,88","240.291,99"
2022,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,73,3,"1.436.843,38","'-641.598,64","48.917,00","844.161,74"
2022,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,36,2,"468.839,57","'-164.458,36","22.296,12","326.677,33"
2022,CONSULTOR TECNICO LEGISLATIVO,CHEFE DA AUDITORIA,29,1,"650.212,93","'-315.217,75","30.437,16","365.432,34"
2022,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,234,10,"3.956.510,25","'-1.646.026,16","182.589,86","2.493.073,95"
2022,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,44,2,"1.021.467,82","'-452.643,58","30.850,60","599.674,84"
2022,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,32,2,"680.161,61","'-305.009,61","32.647,40","407.799,40"
2022,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,26,1,"695.791,48","'-349.703,62","22.894,64","368.982,50"
2022,CONSULTOR TECNICO LEGISLATIVO,COORDENADOR,18,1,"384.606,58","'-229.954,53","11.148,06","165.800,11"
2022,CONSULTOR TECNICO LEGISLATIVO,DF-11,13,1,"433.041,04","'-84.883,93","0,00","348.157,11"
2022,PROCURADOR LEGISLATIVO,,274,13,"6.915.779,69","'-3.724.352,49","187.979,03","3.379.406,23"
2022,PROCURADOR LEGISLATIVO,CHEFE DE NUCLEO,110,6,"2.152.027,27","'-1.013.475,77","74.594,08","1.213.145,58"
2022,TECNICO LEGISLATIVO,,6052,292,"101.623.283,74","'-42.049.263,33","3.426.726,08","63.000.746,49"
2022,TECNICO LEGISLATIVO,ASSESSOR DA CPL,27,1,"596.526,99","'-283.889,62","18.109,96","330.747,33"
2022,TECNICO LEGISLATIVO,ASSESSOR DE CERIMONIAL,28,1,"265.995,27","'-90.186,62","18.828,04","194.636,69"
2022,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,193,9,"2.924.223,37","'-1.095.119,31","122.910,90","1.952.014,96"
2022,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,367,14,"5.532.884,05","'-2.268.781,43","248.553,40","3.512.656,02"
2022,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,164,7,"2.261.311,53","'-959.942,03","127.070,34","1.428.439,84"
2022,TECNICO LEGISLATIVO,CHEFE DE NUCLEO,145,6,"2.639.520,83","'-1.069.535,20","110.562,30","1.680.547,93"
2022,TECNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,25,1,"245.439,20","'-76.293,32","42.046,28","211.192,16"
2022,TECNICO LEGISLATIVO,CHEFE DE SECAO,147,6,"3.208.876,64","'-1.652.443,35","96.397,84","1.652.831,13"
2022,TECNICO LEGISLATIVO,CHEFE DE SETOR,386,14,"8.125.446,06","'-4.116.779,04","275.236,18","4.283.903,20"
2022,TECNICO LEGISLATIVO,COORDENADOR DE CONTRATOS E AQUISIÇÕES,28,1,"575.417,51","'-221.756,98","18.109,96","371.770,49"
2022,TECNICO LEGISLATIVO,COORDENADOR DE POLICIA LEGISLATIVA,13,1,"252.380,79","'-174.023,46","7.663,70","86.021,03"
2022,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE-PRESIDENTE,38,1,"542.740,14","'-164.561,16","18.828,04","397.007,02"
2022,TECNICO LEGISLATIVO,PRESIDENTE CPL,27,1,"588.040,29","'-208.801,26","18.109,96","397.348,99"
2023,,,1027,201,"10.040.366,87","'-3.751.994,67","14.454,60","6.302.826,80"
2023,,ASSESSOR,932,74,"5.222.616,15","'-1.869.579,31","763.961,07","4.116.997,91"
2023,,ASSESSOR CHEFE GAB. VICE-PRESIDENCIA,22,1,"201.591,74","'-60.075,41","16.910,92","158.427,25"
2023,,ASSESSOR CL-10,56,5,"313.391,95","'-121.561,41","45.384,49","237.215,03"
2023,,ASSESSOR DA CPC,25,2,"168.660,99","'-57.514,63","39.990,56","151.136,92"
2023,,ASSESSOR DA PROCURADORIA GERAL,26,1,"246.573,22","'-135.253,41","20.110,42","131.430,23"
2023,,ASSESSOR DE CHEFE DE SETOR,58,3,"358.156,37","'-101.643,28","56.800,65","313.313,74"
2023,,ASSESSOR DE CHEFE GAB. PRESIDENCIA,27,1,"250.815,29","'-76.142,87","20.110,42","194.782,84"
2023,,ASSESSOR DE COMISSAO,302,21,"1.976.444,33","'-610.253,12","241.815,96","1.608.007,17"
2023,,ASSESSOR DE COMISSÃO,56,4,"373.504,82","'-111.135,95","41.139,08","303.507,95"
2023,,ASSESSOR DE COORDENADORIA,105,9,"671.531,08","'-213.386,17","75.564,20","533.709,11"
2023,,ASSESSOR DE DIRETOR - DAF,29,4,"236.791,30","'-72.645,23","17.891,34","182.037,41"
2023,,ASSESSOR DE DIRETOR - DLEG,27,1,"252.111,33","'-81.204,02","20.110,42","191.017,73"
2023,,ASSESSOR DE DIRETOR - DRH,26,1,"252.111,33","'-79.179,39","20.110,42","193.042,36"
2023,,ASSESSOR DE MANUTENCAO,34,3,"80.335,60","'-21.091,95","21.610,89","80.854,54"
2023,,ASSESSOR DE MEMBRO DA MESA DIR.,84,5,"731.321,97","'-271.626,73","63.519,94","523.215,18"
2023,,ASSESSOR DE MEMBRO DA MESA DIR. -,28,2,"250.463,29","'-71.172,20","21.640,82","200.931,91"
2023,,ASSESSOR DO GABINETE DA MESA DIR,27,2,"286.293,40","'-69.459,61","20.411,58","237.245,37"
2023,,ASSESSOR ESPECIAL,194,12,"1.831.316,28","'-788.928,61","174.916,69","1.217.304,36"
2023,,ASSESSOR JURIDICO,108,7,"815.144,60","'-295.748,73","87.814,86","607.210,73"
2023,,ASSESSOR MEMBRO DA MESA DIRETORA,26,2,"282.536,33","'-90.959,59","24.095,85","215.672,59"
2023,,CARGO DE NATUREZA ESPECIAL,1299,74,"15.657.680,84","'-5.908.455,84","1.152.771,94","10.901.996,94"
2023,,CARGO ESPECIAL DE GABINETE,19909,852,"63.051.007,27","'-23.430.252,37","14.547.081,83","54.167.836,73"
2023,,CARGO SEM REMUNERAÇÃO,54,7,"272,58","0,00","96.184,08","96.456,66"
2023,,CHEFE DA PUBLICIDADE INSTITUCIONAL,7,1,"74.677,79","'-28.363,41","5.050,32","51.364,70"
2023,,CHEFE DE ASSESSORIA,57,3,"717.161,20","'-208.607,28","40.373,88","548.927,80"
2023,,CHEFE DE DIVISAO,334,25,"3.443.457,55","'-1.367.545,05","269.479,85","2.345.392,35"
2023,,CHEFE DE GAB. PARLAMENTAR,132,7,"1.649.988,95","'-582.585,29","99.495,16","1.166.898,82"
2023,,CHEFE DE GABINETE DE MEMBRO DA MESA,140,13,"1.713.073,73","'-642.391,23","127.669,04","1.198.351,54"
2023,,CHEFE DE GABINETE PARLAMENTAR,369,18,"4.188.660,74","'-1.310.639,17","343.415,26","3.221.436,83"
2023,,CHEFE DE SECAO,83,6,"739.350,63","'-219.334,38","66.265,64","586.281,89"
2023,,CHEFE DE SETOR,15,1,"167.263,71","'-71.059,49","0,00","96.204,22"
2023,,CHEFE DE SEÇÃO,28,2,"244.148,91","'-72.276,82","29.986,45","201.858,54"
2023,,COORDENADOR,63,5,"443.835,14","'-130.666,69","42.475,77","355.644,22"
2023,,DEPUTADO DISTRITAL,605,24,"9.606.872,22","'-3.719.355,46","514.830,57","6.402.347,33"
2023,,DIRETOR,138,9,"1.664.333,91","'-695.161,98","103.476,54","1.072.648,47"
2023,,GERENTE COORDENADOR-FASCAL,29,2,"331.546,01","'-165.654,73","33.635,14","199.526,42"
2023,,MEMBRO-TITULAR,3,1,"32.993,96","'-1.592,58","1.592,58","32.993,96"
2023,,PROCURADOR-GERAL,27,2,"352.264,40","'-132.936,04","20.586,22","239.914,58"
2023,,SECRETARIO DA PROCURADORIA ESPECIAL DA MULHER,29,2,"248.171,34","'-105.403,42","23.743,70","166.511,62"
2023,,SECRETARIO DE COMISSAO,343,19,"3.022.118,73","'-1.012.406,92","322.609,84","2.332.321,65"
2023,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,27,2,"331.538,35","'-147.607,83","19.971,72","203.902,24"
2023,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,27,1,"349.704,13","'-112.275,75","20.110,42","257.538,80"
2023,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,24,1,"296.154,04","'-111.497,07","18.517,84","203.174,81"
2023,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,27,2,"316.957,12","'-154.955,02","18.900,44","180.902,54"
