ano,data_da_emenda,id_emenda,lei,nr_emenda,programa_de_trabalho,programa_de_trabalho_compartilhado,status,cod_unidade_orcamentaria,unidade_orcamentaria,vl_emenda,vl_lei_alteracao,vl_bloqueado_siggo,vl_disponivel,vl_empenhado,vl_desbloqueado,vl_saldo_a_solicitar,vl_liquidado,as_of
2021,2023-01-04,683,LOA - 6778/2021(PL1417-2021),00351.01,23.695.6207.1968.3231,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,684,LOA - 6778/2021(PL1417-2021),00429.01,27.392.6219.9075.0184,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"900.000,00","900.000,00","0,00","0,00","900.000,00","900.000,00","0,00","900.000,00",2025-12-16T18:14:28.151388
2021,2021-02-01,685,LOA - 6778/2021(PL1417-2021),00250.01,13.392.6219.9075.0195,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,686,LOA - 6778/2021(PL1417-2021),00240.01,13.392.6219.9075.0187,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,687,LOA - 6778/2021(PL1417-2021),00244.01,13.392.6219.9075.0191,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"200.000,00","200.000,00","0,00","0,00","200.000,00","200.000,00","0,00","200.000,00",2025-12-16T18:14:28.151388
2021,2021-02-01,688,LOA - 6778/2021(PL1417-2021),00246.01,13.392.6219.9075.0192,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","27,00","99.973,00","100.000,00","0,00","99.973,00",2025-12-16T18:14:28.151388
2021,2021-02-01,689,LOA - 6778/2021(PL1417-2021),00242.01,13.392.6219.9075.0189,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,690,LOA - 6778/2021(PL1417-2021),00243.01,13.392.6219.9075.0190,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"230.000,00","230.000,00","0,00","0,00","230.000,00","230.000,00","0,00","230.000,00",2025-12-16T18:14:28.151388
2021,2021-02-01,691,LOA - 6778/2021(PL1417-2021),00239.01,13.392.6219.9075.0186,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"250.000,00","250.000,00","0,00","17,11","249.982,89","250.000,00","0,00","249.982,89",2025-12-16T18:14:28.151388
2021,2021-02-01,692,LOA - 6778/2021(PL1417-2021),00251.01,13.392.6219.9075.0196,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,693,LOA - 6778/2021(PL1417-2021),00247.01,13.392.6219.9075.0193,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"200.000,00","200.000,00","0,00","0,00","200.000,00","200.000,00","0,00","200.000,00",2025-12-16T18:14:28.151388
2021,2021-02-01,694,LOA - 6778/2021(PL1417-2021),00241.01,13.392.6219.9075.0188,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,695,LOA - 6778/2021(PL1417-2021),00057.01,14.422.6211.9078.0033,não,CANCELADO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,696,LOA - 6778/2021(PL1417-2021),00058.01,14.422.6211.9078.0034,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"100.000,00","100.000,00","0,00","25,74","99.974,26","100.000,00","0,00","99.974,26",2025-12-16T18:14:28.151388
2021,2021-04-16,697,LOA - 6778/2021(PL1417-2021),00064.01,15.127.6208.4011.0023,não,CANCELADO,280209,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,698,LOA - 6778/2021(PL1417-2021),00017.01,14.243.6211.9078.0039,não,ATIVO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,699,LOA - 6778/2021(PL1417-2021),00345.01,14.243.6211.9078.0045,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-19,700,LOA - 6778/2021(PL1417-2021),00015.01,14.243.6211.9078.0037,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,701,LOA - 6778/2021(PL1417-2021),00245.01,13.392.6219.9075.0199,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"250.000,00","250.000,00","0,00","1.775,00","248.225,00","250.000,00","0,00","248.225,00",2025-12-16T18:14:28.151388
2021,2021-02-01,702,LOA - 6778/2021(PL1417-2021),00249.01,13.392.6219.9075.0200,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","708,12","99.291,88","100.000,00","0,00","99.291,88",2025-12-16T18:14:28.151388
2021,2021-12-16,703,LOA - 6778/2021(PL1417-2021),00013.01,14.243.6211.9078.0035,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","'-1.358.658,00","0,00",2025-12-16T18:14:28.151388
2021,2021-10-01,704,LOA - 6778/2021(PL1417-2021),00016.01,14.243.6211.9078.0038,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,705,LOA - 6778/2021(PL1417-2021),00028.01,27.812.6206.9080.0079,não,ATIVO,190112,ADM. REG. DO GUARÁ,"100.000,00","100.000,00","0,00","100.000,00","0,00","100.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,706,LOA - 6778/2021(PL1417-2021),00517.01,14.243.6211.9078.0041,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,707,LOA - 6778/2021(PL1417-2021),00516.01,14.243.6211.9078.0040,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,708,LOA - 6778/2021(PL1417-2021),00248.01,01.031.6219.9075.0194,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2022-03-23,709,LOA - 6778/2021(PL1417-2021),00491.01,14.422.6211.9107.0086,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"350.000,00","350.000,00","0,00","2.292,80","347.707,20","350.000,00","0,00","347.707,20",2025-12-16T18:14:28.151388
2021,2022-03-23,710,LOA - 6778/2021(PL1417-2021),00505.01,11.334.6207.9120.0003,não,ATIVO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","150.000,00","150.000,00","0,00","0,10","149.999,90","150.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,711,LOA - 6778/2021(PL1417-2021),00294.01,11.334.6207.9107.0079,não,ATIVO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","900.000,00","900.000,00","0,00","1,50","899.998,50","900.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,712,LOA - 6778/2021(PL1417-2021),00262.01,14.422.6207.9107.0076,não,CANCELADO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,713,LOA - 6778/2021(PL1417-2021),00140.01,06.181.6217.3029.9529,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,714,LOA - 6778/2021(PL1417-2021),00041.01,10.302.6202.2060.0004,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,715,LOA - 6778/2021(PL1417-2021),00129.01,06.181.6217.3029.9525,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,716,LOA - 6778/2021(PL1417-2021),00275.01,08.122.6228.1142.0016,não,ATIVO,180101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL DO DISTRITO FEDERAL,"380.000,00","380.000,00","0,00","380.000,00","0,00","380.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-10-04,717,LOA - 6778/2021(PL1417-2021),00053.01,10.301.6202.3467.9633,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,718,LOA - 6778/2021(PL1417-2021),00164.01,10.302.6202.3467.9640,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","2.325.200,00","'-2.325.200,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,719,LOA - 6778/2021(PL1417-2021),00233.01,10.302.6202.9107.0073,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-06-21,720,LOA - 6778/2021(PL1417-2021),00392.01,10.302.6202.3467.9636,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,721,LOA - 6778/2021(PL1417-2021),00139.01,06.181.6217.3029.9528,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,722,LOA - 6778/2021(PL1417-2021),00321.01,10.302.6202.3467.9635,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,723,LOA - 6778/2021(PL1417-2021),00084.01,27.812.6206.3596.8561,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"13.333,00","13.333,00","0,00","0,99","13.332,01","350.000,00","'-336.667,00","13.332,01",2025-12-16T18:14:28.151388
2021,2021-10-04,724,LOA - 6778/2021(PL1417-2021),00082.01,10.302.6202.9107.0070,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,725,LOA - 6778/2021(PL1417-2021),00103.01,10.302.6202.3467.9637,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,726,LOA - 6778/2021(PL1417-2021),00411.01,15.451.6209.3467.9643,não,ATIVO,190104,ADM. REG. DO GAMA,"180.000,00","180.000,00","0,00","65.062,83","114.937,17","180.000,00","0,00","114.937,17",2025-12-16T18:14:28.151388
2021,2023-01-04,728,LOA - 6778/2021(PL1417-2021),00198.01,10.302.6202.3467.9639,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-03-16,729,LOA - 6778/2021(PL1417-2021),00038.01,10.301.6202.3467.9632,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,730,LOA - 6778/2021(PL1417-2021),00350.01,06.181.6217.3467.9641,não,ATIVO,220104,CORPO DE BOMBEIROS MILITAR DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,731,LOA - 6778/2021(PL1417-2021),00497.01,10.302.6202.3467.9642,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-05-12,732,LOA - 6778/2021(PL1417-2021),00511.01,10.302.6202.2579.0042,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,733,LOA - 6778/2021(PL1417-2021),00498.01,10.126.8202.1471.5910,não,ATIVO,170202,FUNDAÇÃO HEMOCENTRO DE BRASÍLIA,"200.000,00","200.000,00","0,00","200.000,00","0,00","200.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,734,LOA - 6778/2021(PL1417-2021),00479.01,15.451.6206.3596.8563,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2022-03-23,735,LOA - 6778/2021(PL1417-2021),00499.01,10.302.6202.9107.0087,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","0,00","500.000,00",2025-12-16T18:14:28.151388
2021,2021-04-16,736,LOA - 6778/2021(PL1417-2021),00395.01,10.302.6202.9107.0081,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"3.087.000,00","3.087.000,00","0,00","0,00","3.087.000,00","3.087.000,00","0,00","3.087.000,00",2025-12-16T18:14:28.151388
2021,2021-04-16,737,LOA - 6778/2021(PL1417-2021),00135.01,10.302.6202.9107.0068,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","0,00","300.000,00","300.000,00","0,00","300.000,00",2025-12-16T18:14:28.151388
2021,2021-04-16,738,LOA - 6778/2021(PL1417-2021),00163.01,10.302.6202.9107.0075,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"350.000,00","350.000,00","0,00","0,00","350.000,00","350.000,00","0,00","350.000,00",2025-12-16T18:14:28.151388
2021,2023-01-04,739,LOA - 6778/2021(PL1417-2021),00482.01,10.302.6202.4009.0012,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,740,LOA - 6778/2021(PL1417-2021),00134.01,11.333.6207.2668.0007,não,ATIVO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","300.000,00","300.000,00","0,00","53,40","299.946,60","300.000,00","0,00","205.599,60",2025-12-16T18:14:28.151388
2021,2021-04-16,741,LOA - 6778/2021(PL1417-2021),00141.01,20.304.6201.2612.0004,não,CANCELADO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,743,LOA - 6778/2021(PL1417-2021),00269.01,04.122.8205.8517.9834,não,ATIVO,190106,ADM. REG. DE BRAZLÂNDIA,"100.000,00","100.000,00","0,00","6.622,51","93.377,49","100.000,00","0,00","91.194,29",2025-12-16T18:14:28.151388
2021,2023-01-04,744,LOA - 6778/2021(PL1417-2021),00196.01,10.303.6202.4216.0030,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"2.000.000,00","2.000.000,00","0,00","0,00","2.000.000,00","2.000.000,00","0,00","994.240,22",2025-12-16T18:14:28.151388
2021,2023-01-04,745,LOA - 6778/2021(PL1417-2021),00114.01,10.303.6202.4216.0029,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,746,LOA - 6778/2021(PL1417-2021),00283.01,10.302.6202.4216.0031,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,747,LOA - 6778/2021(PL1417-2021),00054.01,10.303.6202.4216.0028,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"1.500.000,00","1.500.000,00","0,00","2.050,50","1.497.949,50","1.500.000,00","0,00","1.497.949,50",2025-12-16T18:14:28.151388
2021,2021-02-01,748,LOA - 6778/2021(PL1417-2021),00338.01,14.422.6228.1142.0017,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"150.000,00","150.000,00","0,00","150.000,00","0,00","150.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,749,LOA - 6778/2021(PL1417-2021),00206.01,14.122.6217.1142.0015,não,ATIVO,220202,FUNDAÇÃO DE AMPARO AO TRABALHADOR,"344.000,00","344.000,00","0,00","100.000,00","244.000,00","344.000,00","0,00","244.000,00",2025-12-16T18:14:28.151388
2021,2023-01-04,750,LOA - 6778/2021(PL1417-2021),00062.01,10.301.8217.4057.0016,não,ATIVO,220901,FUNDO DE SAÚDE DA POLÍCIA MILITAR,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,751,LOA - 6778/2021(PL1417-2021),00349.01,10.301.8217.4057.0015,não,ATIVO,220901,FUNDO DE SAÚDE DA POLÍCIA MILITAR,"200.000,00","200.000,00","0,00","0,00","200.000,00","200.000,00","0,00","199.672,41",2025-12-16T18:14:28.151388
2021,2023-01-04,752,LOA - 6778/2021(PL1417-2021),00488.01,20.606.6201.2173.0037,não,ATIVO,210203,EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO DISTRITO FEDERAL,"120.000,00","120.000,00","0,00","6.053,28","113.946,72","120.000,00","0,00","66.403,38",2025-12-16T18:14:28.151388
2021,2023-01-04,753,LOA - 6778/2021(PL1417-2021),00162.01,12.122.6221.9068.0252,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"5.115.000,00","5.115.000,00","0,00","0,00","5.115.000,00","5.115.000,00","0,00","5.115.000,00",2025-12-16T18:14:28.151388
2021,2023-01-04,755,LOA - 6778/2021(PL1417-2021),00224.01,08.306.6228.4175.0006,não,ATIVO,180101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL DO DISTRITO FEDERAL,"400.000,00","400.000,00","0,00","400.000,00","0,00","400.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,756,LOA - 6778/2021(PL1417-2021),00142.01,27.812.6206.3048.9623,não,CANCELADO,190119,ADM. REG. DO RIACHO FUNDO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,757,LOA - 6778/2021(PL1417-2021),00065.01,27.812.6206.3596.8557,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,758,LOA - 6778/2021(PL1417-2021),00039.01,04.122.8203.2422.9652,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"120.000,00","120.000,00","119.999,00","1,00","0,00","0,00","120.000,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,759,LOA - 6778/2021(PL1417-2021),00109.01,03.061.8211.2422.9653,não,ATIVO,480101,DEFENSORIA PÚBLICA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,760,LOA - 6778/2021(PL1417-2021),00453.01,20.122.8201.2396.5409,não,ATIVO,210203,EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO DISTRITO FEDERAL,"80.000,00","80.000,00","0,00","0,00","80.000,00","80.000,00","0,00","37.604,80",2025-12-16T18:14:28.151388
2021,2021-03-16,761,LOA - 6778/2021(PL1417-2021),00037.01,10.302.8202.2396.5404,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,762,LOA - 6778/2021(PL1417-2021),00443.01,11.244.8207.2396.5412,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,763,LOA - 6778/2021(PL1417-2021),00520.01,04.122.8205.2396.5407,não,ATIVO,190121,ADM. REG. DA CANDANGOLÂNDIA,"3.400.000,00","3.400.000,00","0,00","1,00","3.399.999,00","3.400.000,00","0,00","1.776.547,47",2025-12-16T18:14:28.151388
2021,2021-07-01,764,LOA - 6778/2021(PL1417-2021),00074.01,04.122.8205.2396.5406,não,ATIVO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"950.000,00","950.000,00","100.000,00","65.000,00","785.000,00","650.000,00","300.000,00","785.000,00",2025-12-16T18:14:28.151388
2021,2021-10-04,765,LOA - 6778/2021(PL1417-2021),00213.01,15.451.6206.1950.9530,não,CANCELADO,190103,ADM. REG. DO PLANO PILOTO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,766,LOA - 6778/2021(PL1417-2021),00066.01,15.122.8209.1984.9871,não,CANCELADO,190126,ADM. REG. DO PARK WAY,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,767,LOA - 6778/2021(PL1417-2021),00425.01,08.122.8209.1984.9874,não,CANCELADO,180101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,768,LOA - 6778/2021(PL1417-2021),00344.01,04.122.8205.1984.9876,não,CANCELADO,190107,ADM. REG. DE SOBRADINHO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,769,LOA - 6778/2021(PL1417-2021),00431.01,12.364.6221.3982.0002,não,CANCELADO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,770,LOA - 6778/2021(PL1417-2021),00036.01,10.302.6202.3736.0005,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"113.000,00","113.000,00","0,00","315,05","112.684,95","113.000,00","0,00","110.110,46",2025-12-16T18:14:28.151388
2021,2023-01-04,771,LOA - 6778/2021(PL1417-2021),00537.01,15.451.6216.3090.5329,não,ATIVO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"100.000,00","0,00","0,00","0,00","0,00","0,00","100.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,772,LOA - 6778/2021(PL1417-2021),00484.01,27.812.6206.1079.0029,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,773,LOA - 6778/2021(PL1417-2021),00369.01,15.812.6206.1079.0028,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-05-13,774,LOA - 6778/2021(PL1417-2021),00401.01,15.451.6206.1079.0027,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"2.267.620,00","3.467.620,00","120.000,00","1.156.402,72","2.191.217,28","2.147.620,00","120.000,00","1.613.638,82",2025-12-16T18:14:28.151388
2021,2021-04-29,775,LOA - 6778/2021(PL1417-2021),00026.01,15.451.6209.1110.9895,não,CANCELADO,190131,ADM. REG. DO SIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-06-18,776,LOA - 6778/2021(PL1417-2021),00466.01,15.451.6209.1110.9923,não,ATIVO,190104,ADM. REG. DO GAMA,"350.000,00","350.000,00","0,00","350.000,00","0,00","350.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,777,LOA - 6778/2021(PL1417-2021),00307.01,15.451.6207.1302.0800,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
