ano,tipo_votacao,co_materia,materia,data,votos_sim,votos_nao,abstencoes,votos_nao_informado,total_votos,as_of,ementa
2024,SIMBOLICA,9674,PARECER CCJ AO PROJETO DE LEI  Nº 2474/2022,2024-12-04,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 6.466, DE 27 DE DEZEMBRO DE 2019, QUE DISPÕE SOBRE OS BENEFÍCIOS FISCAIS DO IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA, DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE A TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP."
2024,SIMBOLICA,9677,1º TURNO DO PROJETO DE LEI  Nº 264/2023,2024-12-04,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL A SEMANA DE CONSCIENTIZAÇÃO DA IMPORTÂNCIA DA ALMA.
2024,SIMBOLICA,9679,PARECER CCJ AO PROJETO DE LEI  Nº 264/2023,2024-12-04,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL A SEMANA DE CONSCIENTIZAÇÃO DA IMPORTÂNCIA DA ALMA.
2024,SIMBOLICA,9680,2º TURNO DO PROJETO DE LEI  Nº 264/2023,2024-12-04,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL A SEMANA DE CONSCIENTIZAÇÃO DA IMPORTÂNCIA DA ALMA.
2024,SIMBOLICA,9681,1º TURNO DO PROJETO DE LEI  Nº 611/2023,2024-11-27,0,0,0,1,1,2026-08-27,INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL OS FESTEJOS DO SEU ESTRELO E O FUÁ DO TERREIRO.
2024,SIMBOLICA,9682,2º TURNO DO PROJETO DE LEI  Nº 611/2023,2024-11-27,0,0,0,1,1,2026-08-27,INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL OS FESTEJOS DO SEU ESTRELO E O FUÁ DO TERREIRO.
2024,SIMBOLICA,9684,PARECER CCJ AO PROJETO DE LEI  Nº 611/2023,2024-11-27,0,0,0,1,1,2026-08-27,INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL OS FESTEJOS DO SEU ESTRELO E O FUÁ DO TERREIRO.
2024,SIMBOLICA,9685,PARECER CESC AO PL  Nº 144/2023,2024-11-27,0,0,0,1,1,2026-08-27,TORNA OBRIGATÓRIO CONSTAR NOS EXAMES DE PRÉ-NATAL O TESTE HTLV PARA AS GESTANTES.
2024,SIMBOLICA,9686,PARECER CAS AO PL  Nº 144/2023,2024-11-27,0,0,0,1,1,2026-08-27,TORNA OBRIGATÓRIO CONSTAR NOS EXAMES DE PRÉ-NATAL O TESTE HTLV PARA AS GESTANTES.
2024,SIMBOLICA,9687,PARECER CEOF AO PL  Nº 144/2023,2024-11-27,0,0,0,1,1,2026-08-27,TORNA OBRIGATÓRIO CONSTAR NOS EXAMES DE PRÉ-NATAL O TESTE HTLV PARA AS GESTANTES.
2024,SIMBOLICA,9688,PARECER CCJ AO PL  Nº 144/2023,2024-11-27,0,0,0,1,1,2026-08-27,TORNA OBRIGATÓRIO CONSTAR NOS EXAMES DE PRÉ-NATAL O TESTE HTLV PARA AS GESTANTES.
2024,SIMBOLICA,9689,1º TURNO DO PROJETO DE LEI  Nº 144/2023,2024-11-27,0,0,0,1,1,2026-08-27,TORNA OBRIGATÓRIO CONSTAR NOS EXAMES DE PRÉ-NATAL O TESTE HTLV PARA AS GESTANTES.
2024,SIMBOLICA,9690,PARECER CDDHCLP AO PROJETO DE LEI  Nº 443/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 7.057, DE 05 DE JANEIRO DE 2022, QUE DISPÕE SOBRE A OBRIGATORIEDADE DE INSTALAÇÃO DE SALAS DE APOIO À AMAMENTAÇÃO EM ÓRGÃOS PÚBLICOS DO 
GOVERNO DO DISTRITO FEDERAL, PARA GARANTIR O PLENO DIREITO AO AMAMENTADO EM CASOS EXCEPCIONAIS."
2024,SIMBOLICA,9691,1º TURNO DO PROJETO DE LEI  Nº 2631/2022,2024-12-04,0,0,0,1,1,2026-08-27,"FIXA DIRETRIZES PARA A INCLUSÃO DO TEMA TRANSVERSAL EDUCAÇÃO AMBIENTAL E GESTÃO DE RESÍDUOS SÓLIDOS NA PARTE DIVERSIFICADA DOS CURRÍCULOS DAS UNIDADES 
ESCOLARES DE EDUCAÇÃO BÁSICA DO SISTEMA DE ENSINO DO DISTRITO FEDERAL."
2024,SIMBOLICA,9692,2º TURNO DO PROJETO DE LEI  Nº 2631/2022,2024-12-04,0,0,0,1,1,2026-08-27,"FIXA DIRETRIZES PARA A INCLUSÃO DO TEMA TRANSVERSAL EDUCAÇÃO AMBIENTAL E GESTÃO DE RESÍDUOS SÓLIDOS NA PARTE DIVERSIFICADA DOS CURRÍCULOS DAS UNIDADES 
ESCOLARES DE EDUCAÇÃO BÁSICA DO SISTEMA DE ENSINO DO DISTRITO FEDERAL."
2024,SIMBOLICA,9693,PARECER CCJ AO PROJETO DE LEI  Nº 2631/2022,2024-12-04,0,0,0,1,1,2026-08-27,"FIXA DIRETRIZES PARA A INCLUSÃO DO TEMA TRANSVERSAL EDUCAÇÃO AMBIENTAL E GESTÃO DE RESÍDUOS SÓLIDOS NA PARTE DIVERSIFICADA DOS CURRÍCULOS DAS UNIDADES 
ESCOLARES DE EDUCAÇÃO BÁSICA DO SISTEMA DE ENSINO DO DISTRITO FEDERAL."
2024,SIMBOLICA,9694,PARECER CEOF AO PROJETO DE LEI  Nº 2631/2022,2024-12-04,0,0,0,1,1,2026-08-27,"FIXA DIRETRIZES PARA A INCLUSÃO DO TEMA TRANSVERSAL EDUCAÇÃO AMBIENTAL E GESTÃO DE RESÍDUOS SÓLIDOS NA PARTE DIVERSIFICADA DOS CURRÍCULOS DAS UNIDADES 
ESCOLARES DE EDUCAÇÃO BÁSICA DO SISTEMA DE ENSINO DO DISTRITO FEDERAL."
2024,SIMBOLICA,9695,PARECER CESC AO PROJETO DE LEI  Nº 2631/2022,2024-12-04,0,0,0,1,1,2026-08-27,"FIXA DIRETRIZES PARA A INCLUSÃO DO TEMA TRANSVERSAL EDUCAÇÃO AMBIENTAL E GESTÃO DE RESÍDUOS SÓLIDOS NA PARTE DIVERSIFICADA DOS CURRÍCULOS DAS UNIDADES 
ESCOLARES DE EDUCAÇÃO BÁSICA DO SISTEMA DE ENSINO DO DISTRITO FEDERAL."
2024,SIMBOLICA,9697,1º TURNO DO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9698,2º TURNO DO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9699,PARECER CAS ÀS EMENDAS AO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9700,PARECER CESC ÀS EMENDAS AO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9701,PARECER CEOF  ÀS EMENDAS AO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9702,PARECER CCJ AO PROJETO DE LEI  Nº 313/2023,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A OFERTA DE OPÇÕES DE REFEIÇÕES VEGANAS NA MERENDA ESCOLAR DOS ESTABELECIMENTOS PÚBLICOS DE ENSINO DO DISTRITO FEDERAL E DÁ OUTRAS 
PROVIDÊNCIAS."
2024,SIMBOLICA,9703,1º TURNO DO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9704,2º TURNO DO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9705,PARECER CESC AO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9706,PARECER CAS AO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9707,PARECER CEOF AO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9708,PARECER CCJ AO PROJETO DE LEI  Nº 787/2023,2024-11-27,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 3.506, DE 20 DE DEZEMBRO DE 2004, QUE CRIA O VOLUNTARIADO JUNTO AO SERVIÇO PÚBLICO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR 
A FORMAÇÃO TEÓRICA E PRÁTICA DO EDUCADOR SOCIAL VOLUNTÁRIO - ESV E DA EQUIPE GESTORA E 
PEDAGÓGICA DA UNIDADE ESCOLAR, NO PROCESSO DE INCLUSÃO DOS ESTUDANTES COM TRANSTORNO DO 
ESPECTRO AUTISTA - TEA, COM SÍNDROME DE DOWN - SD E COM DEFICIÊNCIA"
2024,SIMBOLICA,9709,1º TURNO DO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9710,2º TURNO DO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9711,PARECER CCJ AO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9712,PARECER CEOF AO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9713,PARECER CAS AO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9714,PARECER CESC AO PROJETO DE LEI  Nº 1330/2024,2024-11-27,0,0,0,1,1,2026-08-27,"INSTITUI O REPOSITÓRIO DISTRITAL DE CONTEÚDOS ESCOLARES, 
DESTINADO À DISPONIBILIZAÇÃO GRATUITA DE VÍDEOS COM AULAS DA EDUCAÇÃO BÁSICA, NO ÂMBITO DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2024,SIMBOLICA,9721,1º TURNO DO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9722,2º TURNO DO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9723,PARECER CEOF AO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9724,PARECER CAS AO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9725,PARECER CTMU AO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9726,PARECER CCJ AO PROJETO DE LEI  Nº 1374/2024,2024-11-27,0,0,0,1,1,2026-08-27,"DISPÕE SOBRE A CRIAÇÃO DO CARTÃO FAMÍLIA PARA O TRANSPORTE PÚBLICO NO DISTRITO FEDERAL, PERMITINDO QUE ATÉ SEIS MEMBROS DE UMA MESMA FAMÍLIA UTILIZEM O 
TRANSPORTE COLETIVO PAGANDO APENAS UMA TARIFA, NOS SÁBADOS, DOMINGOS E FERIADOS"
2024,SIMBOLICA,9733,1º TURNO DO PROJETO DE LEI  Nº 918/2024,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI O PROGRAMA ROTAS RURAIS E ENDEREÇAMENTO DIGITAL (PRORRED)
2024,SIMBOLICA,9734,2º TURNO DO PROJETO DE LEI  Nº 918/2024,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI O PROGRAMA ROTAS RURAIS E ENDEREÇAMENTO DIGITAL (PRORRED)
2024,SIMBOLICA,9735,PARECER CCJ AO PROJETO DE LEI  Nº 918/2024,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI O PROGRAMA ROTAS RURAIS E ENDEREÇAMENTO DIGITAL (PRORRED)
2024,SIMBOLICA,9737,PARECER CAS AO PROJETO DE LEI  Nº 918/2024,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI O PROGRAMA ROTAS RURAIS E ENDEREÇAMENTO DIGITAL (PRORRED)
2024,SIMBOLICA,9738,PARECER CEOF AO PROJETO DE LEI  Nº 918/2024,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI O PROGRAMA ROTAS RURAIS E ENDEREÇAMENTO DIGITAL (PRORRED)
2024,SIMBOLICA,9751,1º TURNO DO PROJETO DE LEI  Nº 2221/2021,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL O DIA DO FUTEBOL FEMININO
2024,SIMBOLICA,9752,2º TURNO DO PROJETO DE LEI  Nº 2221/2021,2024-11-27,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL O DIA DO FUTEBOL FEMININO
2024,SIMBOLICA,9758,1º TURNO DO PROJETO DE LEI  Nº 633/2023,2024-12-04,0,0,0,1,1,2026-08-27,"ESTABELECE DIRETRIZES PARA PROMOÇÃO, FORTALECIMENTO E CRESCIMENTO DO AGRONEGÓCIO NO ÂMBITO DO DISTRITO FEDERAL, INSTITUINDO AÇÕES QUE FOMENTEM A PRODUÇÃO, 
DISTRIBUIÇÃO, INOVAÇÃO, INTEGRAÇÃO, EDUCAÇÃO, CULTURA, TECNOLOGIA, EMPREENDEDORISMO E 
SUSTENTABILIDADE NO SETOR"
2024,SIMBOLICA,9759,2º TURNO DO PROJETO DE LEI  Nº 633/2023,2024-12-04,0,0,0,1,1,2026-08-27,"ESTABELECE DIRETRIZES PARA PROMOÇÃO, FORTALECIMENTO E CRESCIMENTO DO AGRONEGÓCIO NO ÂMBITO DO DISTRITO FEDERAL, INSTITUINDO AÇÕES QUE FOMENTEM A PRODUÇÃO, 
DISTRIBUIÇÃO, INOVAÇÃO, INTEGRAÇÃO, EDUCAÇÃO, CULTURA, TECNOLOGIA, EMPREENDEDORISMO E 
SUSTENTABILIDADE NO SETOR"
2024,SIMBOLICA,9760,PARECER CCJ AO PROJETO DE LEI  Nº 633/2023,2024-12-04,0,0,0,1,1,2026-08-27,"ESTABELECE DIRETRIZES PARA PROMOÇÃO, FORTALECIMENTO E CRESCIMENTO DO AGRONEGÓCIO NO ÂMBITO DO DISTRITO FEDERAL, INSTITUINDO AÇÕES QUE FOMENTEM A PRODUÇÃO, 
DISTRIBUIÇÃO, INOVAÇÃO, INTEGRAÇÃO, EDUCAÇÃO, CULTURA, TECNOLOGIA, EMPREENDEDORISMO E 
SUSTENTABILIDADE NO SETOR"
2024,SIMBOLICA,9761,PARECER CDESCTMAT AO PROJETO DE LEI  Nº 633/2023,2024-12-04,0,0,0,1,1,2026-08-27,"ESTABELECE DIRETRIZES PARA PROMOÇÃO, FORTALECIMENTO E CRESCIMENTO DO AGRONEGÓCIO NO ÂMBITO DO DISTRITO FEDERAL, INSTITUINDO AÇÕES QUE FOMENTEM A PRODUÇÃO, 
DISTRIBUIÇÃO, INOVAÇÃO, INTEGRAÇÃO, EDUCAÇÃO, CULTURA, TECNOLOGIA, EMPREENDEDORISMO E 
SUSTENTABILIDADE NO SETOR"
2024,SIMBOLICA,9762,PARECER CPRA AO PROJETO DE LEI  Nº 633/2023,2024-12-04,0,0,0,1,1,2026-08-27,"ESTABELECE DIRETRIZES PARA PROMOÇÃO, FORTALECIMENTO E CRESCIMENTO DO AGRONEGÓCIO NO ÂMBITO DO DISTRITO FEDERAL, INSTITUINDO AÇÕES QUE FOMENTEM A PRODUÇÃO, 
DISTRIBUIÇÃO, INOVAÇÃO, INTEGRAÇÃO, EDUCAÇÃO, CULTURA, TECNOLOGIA, EMPREENDEDORISMO E 
SUSTENTABILIDADE NO SETOR"
2024,SIMBOLICA,9763,1º TURNO DO PROJETO DE LEI Nº 1460/2024,2024-12-10,0,0,0,1,1,2026-08-27,"ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 23.647.273,00."
2024,SIMBOLICA,9764,2º TURNO DO PROJETO DE LEI Nº 1460/2024,2024-12-10,0,0,0,1,1,2026-08-27,"ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 23.647.273,00."
2024,SIMBOLICA,9765,PARECER CEOF AO PROJETO DE LEI Nº 1460/2024,2024-12-10,0,0,0,1,1,2026-08-27,"ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 23.647.273,00."
2024,SIMBOLICA,9766,1º TURNO DO PROJETO DE LEI Nº 1447/2024,2024-12-03,0,0,0,1,1,2026-08-27,FIXA O VALOR MENSAL DO SUBSÍDIO DO CARGO DE PROCURADOR DO MINISTÉRIO PÚBLICO QUE ATUA JUNTO AO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL.
2024,SIMBOLICA,9767,2º TURNO DO PROJETO DE LEI Nº 1447/2024,2024-12-03,0,0,0,1,1,2026-08-27,FIXA O VALOR MENSAL DO SUBSÍDIO DO CARGO DE PROCURADOR DO MINISTÉRIO PÚBLICO QUE ATUA JUNTO AO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL.
2024,SIMBOLICA,9768,PARECER CEOF AO PROJETO DE LEI Nº 1447/2024,2024-12-03,0,0,0,1,1,2026-08-27,FIXA O VALOR MENSAL DO SUBSÍDIO DO CARGO DE PROCURADOR DO MINISTÉRIO PÚBLICO QUE ATUA JUNTO AO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL.
2024,SIMBOLICA,9769,1º TURNO DO PROJETO DE LEI Nº 1448/2024,2024-12-03,0,0,0,1,1,2026-08-27,DISPÕE SOBRE A CRIAÇÃO DE CARGOS NO ÂMBITO DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,SIMBOLICA,9770,2º TURNO DO PROJETO DE LEI Nº 1448/2024,2024-12-03,0,0,0,1,1,2026-08-27,DISPÕE SOBRE A CRIAÇÃO DE CARGOS NO ÂMBITO DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,SIMBOLICA,9771,PARECER CEOF AO PROJETO DE LEI Nº 1448/2024,2024-12-03,0,0,0,1,1,2026-08-27,DISPÕE SOBRE A CRIAÇÃO DE CARGOS NO ÂMBITO DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,SIMBOLICA,9772,PARECER CCJ AO PROJETO DE LEI Nº 1448/2024,2024-12-03,0,0,0,1,1,2026-08-27,DISPÕE SOBRE A CRIAÇÃO DE CARGOS NO ÂMBITO DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
