ano,mes,mes_numero,unidade_orcamentaria,funcao,funcao_rotulo,subfuncao,subfuncao_rotulo,natureza,natureza_rotulo,natureza_em_seis_digitos,natureza_categoria_economica,natureza_grupo,natureza_modalidade_de_aplicacao,natureza_elemento,natureza_subelemento,fonte,fonte_rotulo,empenhado,liquidado,pago,as_of
2026,Fevereiro,2,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"694.456,88","694.456,88","694.456,88",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"14.855,25","13.880,25","13.880,25",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"738.346,24","99.586,80","99.586,80",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"47.000,00","17.418,72","17.418,72",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"16.633,33","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"4.697.972,65","681.702,48","681.702,48",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"8.302.330,88","475.280,58","475.280,58",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"4.185.177,55","4.176.015,47","4.018.978,75",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"48.589,67","48.194,38","44.673,90",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"2.533,38","2.533,38","2.533,38",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"1.838,28","1.838,28","1.838,28",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"527.255,61","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"261.650,95","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"1.893.113,60","3.483.982,34","3.471.743,99",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"51.914,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"0,00","20.800,00","20.800,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"19.816,65","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"292.635,78","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"6.000,00","22.691,76","22.691,76",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"9.500,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"66.500,00","48.145,30","48.145,30",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"180.000,00","9.202,72","9.202,72",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"6.697,54","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"406.770,26","404.203,48","404.203,48",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"2.146.081,56","155.016,87","155.016,87",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"532.561,41","36.560,28","36.560,28",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"3.548.012,60","215.514,79","196.034,85",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"1.040.500,44","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"0,00","529.504,62","529.504,62",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"41.580.673,68","41.151.556,53","41.148.963,69",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"185,77","2.689.742,35","2.689.742,35",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"219.341,36","219.341,36","219.341,36",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"326.185,21","326.185,21","326.185,21",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"0,00","4.922.061,12","4.922.061,12",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"663.999,53","663.999,53","663.999,53",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"29.465,50","30.440,50","30.440,50",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"56.577,76","111.375,54","111.375,54",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"188.999,80","1.314.436,78","1.314.436,78",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"330.631,54","911.080,48","911.080,48",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"4.033.752,14","4.016.812,15","4.015.672,70",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"0,00","1.974,38","1.974,38",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"39.723,96","39.687,40","38.826,57",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"1.912,91","1.912,91","1.126,61",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"87.550,40","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"4.598,00","4.598,00","4.598,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"0,00","62.127,57","62.127,57",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"37.591,80","12.590,60","12.590,60",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"3.708.840,28","309.030,86","321.269,21",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"41.835,89","41.835,89","41.835,89",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"0,00","13.000,00","13.000,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"76.460,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"21.471,02","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"204.775,79","26.731,08","26.731,08",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"0,00","16.691,76","16.691,76",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"0,00","669.454,45","669.454,45",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"18.398.191,13","249.968,00","249.968,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"0,00","8.062,08","8.062,08",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"6.697,54","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"470.807,39","470.807,39","470.807,39",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"1.896.686,06","1.896.686,06","1.896.686,06",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"277.726,67","237.004,42","237.004,42",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"0,00","36.815,49","36.815,49",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"208.647,80","325.365,53","344.845,47",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Março,3,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"1.802.723,67","2.843.224,11","2.843.224,11",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"0,00","585.034,38","585.034,38",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"43.193.917,17","42.729.750,33","42.694.928,48",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"0,00","2.694.829,81","2.694.829,81",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"201.220,92","201.220,92","201.220,92",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"376.167,00","376.167,00","376.167,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"0,00","5.049.138,40","5.049.138,40",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"704.635,48","704.081,81","704.081,81",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"1.075,50","76.736,83","76.736,83",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"0,00","9.880,96","9.880,96",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"304.237,71","474.248,06","474.248,06",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"173.814,62","1.159.165,17","1.159.165,17",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"6.248.837,39","6.241.019,58","6.190.881,57",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"41.424,48","41.424,48","41.995,31",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"8.201,76","8.201,76","786,30",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"467,86","467,86","467,86",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"49.950,00","282.590,28","282.590,28",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"40.110,85","51.816,59","51.816,59",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"124.982,00","401.231,05","401.231,05",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"7.600.000,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"62.749,23","8.374,02","8.374,02",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"23.866,87","17.543,91","17.543,91",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"679.811,64","133.322,86","133.322,86",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"0,00","16.691,76","16.691,76",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"0,00","1.470.334,11","1.444.227,71",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"342.427,84","308.327,09","289.944,79",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"0,00","8.765,28","8.765,28",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"6.697,54","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"816.102,75","816.102,75","816.102,75",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"0,00","234.323,81","234.323,81",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"0,00","36.815,49","36.815,49",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"0,00","300.297,92","300.297,92",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Abril,4,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"1.581.353,15","1.581.353,15","1.581.353,15",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"0,00","582.417,79","582.417,79",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"41.646.020,18","41.104.156,77","41.148.769,57",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"62,31","2.942.764,43","2.942.764,43",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"154.730,81","154.730,81","154.730,81",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"78.895,28","78.895,28","78.895,28",2026-08-07T20:15:03.924257
2026,Maio,5,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"0,00","5.021.004,26","5.021.004,26",2026-08-07T20:15:03.924257
