ano,mes,mes_numero,lotacao,lotacao_codigo,tipo_lotacao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2022,Janeiro,1,SETOR DE EXECUCAO ORCAMENTARIA,24213,ESTRUTURA,10,4,"155.381,21","'-40.182,39","6.997,88","122.196,70"
2022,Janeiro,1,SETOR DE FINANCAS,24211,ESTRUTURA,11,4,"185.378,55","'-54.451,34","7.394,96","138.322,17"
2022,Janeiro,1,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,25214,ESTRUTURA,16,6,"259.867,39","'-71.565,05","7.901,24","196.203,58"
2022,Janeiro,1,SETOR DE LEGISLACAO DE PESSOAL,23221,ESTRUTURA,36,9,"762.912,03","'-175.498,95","14.471,04","601.884,12"
2022,Janeiro,1,SETOR DE LOTACAO E MOVIMENT. DE PESSOAL,23223,ESTRUTURA,29,10,"455.954,15","'-115.279,42","14.331,68","355.006,41"
2022,Janeiro,1,SETOR DE PAGAMENTO DE PESSOAL,23222,ESTRUTURA,19,8,"166.337,74","'-51.579,48","11.489,28","126.247,54"
2022,Janeiro,1,SETOR DE PATRIMONIO,24222,ESTRUTURA,10,5,"199.504,89","'-75.932,68","7.454,80","131.027,01"
2022,Janeiro,1,SETOR DE PROTOCOLO LEGISLATIVO,25211,ESTRUTURA,7,3,"75.391,63","'-32.390,05","4.173,84","47.175,42"
2022,Janeiro,1,SETOR DE RECRUTAMENTO E SELECAO,23213,ESTRUTURA,24,8,"329.542,69","'-78.850,23","11.892,15","262.584,61"
2022,Janeiro,1,SETOR DE SERVICOS AUXILIARES,24233,ESTRUTURA,34,12,"365.257,12","'-96.027,04","20.559,81","289.789,89"
2022,Janeiro,1,SETOR DE TAQUIGRAFIA,25221,ESTRUTURA,157,45,"3.900.704,12","'-808.612,66","70.051,36","3.162.142,82"
2022,Janeiro,1,SETOR DE TRAMITACAO ATA E SUMULA,25223,ESTRUTURA,23,9,"365.879,20","'-119.506,10","12.194,76","258.567,86"
2022,Janeiro,1,SETOR DE TRANSPORTES,24232,ESTRUTURA,23,6,"355.378,33","'-76.830,71","8.407,52","286.955,14"
2022,Janeiro,1,SEÇÃO DE ELABORAÇÃO ORÇAMENTARIA,24602,ESTRUTURA,14,4,"305.316,72","'-77.837,96","5.684,80","233.163,56"
2022,Janeiro,1,TERRACAP,82118,CEDIDO,3,1,"92.962,44","'-36.729,07","1.391,28","57.624,65"
2022,Janeiro,1,UNIDADE DE CONSTITUICAO E JUSTICA,25301,ESTRUTURA,30,10,"700.400,30","'-163.419,16","17.106,36","554.087,50"
2022,Janeiro,1,UNIDADE DE ECONOMIA E FINANCAS,25303,ESTRUTURA,24,11,"371.864,68","'-151.004,84","17.373,28","238.233,12"
2022,Janeiro,1,UNIDADE DES. URB. RURAL E MEIO AMBIENTE,25305,ESTRUTURA,15,7,"247.417,64","'-88.284,14","11.786,40","170.919,90"
2022,Janeiro,1,UNIDADE RED. PARL. E CONS. TEXTOS LEG.,25302,ESTRUTURA,6,3,"109.158,61","'-40.247,05","5.178,52","74.090,08"
2022,Janeiro,1,"UNIDADE SAUDE, EDC, CULT, DES. CIEN TEC.",25304,ESTRUTURA,29,12,"663.634,80","'-205.158,86","16.548,12","475.024,06"
2022,Fevereiro,2,,,,8,8,"144.088,71","'-51.656,59","0,00","92.432,12"
2022,Fevereiro,2,A FORÇA DO TRABALHO,12059,GABINETE,70,31,"163.554,59","'-65.988,04","52.454,39","150.020,94"
2022,Fevereiro,2,ASSESSORIA DE GOVERNANCA LEGISLATIVA E GESTAO ESTRATEGICA,28101,ESTRUTURA,11,5,"204.494,97","'-71.987,18","7.016,24","139.524,03"
2022,Fevereiro,2,ASSESSORIA LEGISLATIVA,25300,ESTRUTURA,10,5,"98.128,87","'-50.498,16","7.991,16","55.621,87"
2022,Fevereiro,2,AUDITORIA INTERNA,28104,ESTRUTURA,18,7,"216.238,67","'-79.857,46","11.072,92","147.454,13"
2022,Fevereiro,2,BLOCO BRASÍLIA EM EVOLUÇÃO,12052,GABINETE,96,39,"184.664,02","'-58.916,04","64.609,99","190.357,97"
2022,Fevereiro,2,BLOCO DEMOCRACIA E RESISTÊNCIA,12056,GABINETE,66,25,"223.186,73","'-107.044,91","41.829,07","157.970,89"
2022,Fevereiro,2,BLOCO DEMOCRÁTICO SOCIAL,12058,GABINETE,74,29,"139.177,72","'-53.160,73","40.847,93","126.864,92"
2022,Fevereiro,2,BLOCO DF ACIMA DE TUDO,12053,GABINETE,61,24,"98.435,70","'-47.417,52","45.312,48","96.330,66"
2022,Fevereiro,2,BLOCO SUSTENTABILIDADE E TRABALHO,12044,GABINETE,56,22,"90.815,12","'-41.136,95","39.760,10","89.438,27"
2022,Fevereiro,2,COMISSAO DE ASSUNTOS FUNDIARIOS,27800,ESTRUTURA,6,3,"49.220,27","'-24.910,36","5.268,44","29.578,35"
2022,Fevereiro,2,COMISSAO DE ASSUNTOS SOCIAIS,27300,ESTRUTURA,7,3,"70.454,59","'-25.192,07","5.268,44","50.530,96"
2022,Fevereiro,2,COMISSAO DE CONSTITUICAO E JUSTICA,27100,ESTRUTURA,12,6,"131.175,37","'-51.372,01","9.621,80","89.425,16"
2022,Fevereiro,2,COMISSAO DE DEFESA DO CONSUMIDOR,27600,ESTRUTURA,10,5,"118.700,67","'-59.770,59","8.251,12","67.181,20"
2022,Fevereiro,2,"COMISSAO DE DESENV. ECON.SUST.,CIEN.,TEC.M.AMB E TURISMO",27930,ESTRUTURA,10,5,"97.949,49","'-34.170,53","8.170,68","71.949,64"
2022,Fevereiro,2,COMISSAO DE ECON. ORCAMENTO E FINANCAS,27200,ESTRUTURA,11,6,"127.277,23","'-60.278,30","7.255,60","74.254,53"
2022,Fevereiro,2,"COMISSAO DE EDUCACAO,SAUDE E CULTURA",27910,ESTRUTURA,10,5,"98.938,19","'-44.026,48","10.060,68","64.972,39"
2022,Fevereiro,2,"COMISSAO DE FISCALIZAÇÃO, GOVERNANÇA, TRANSPARENCIA E CONTROLE",27940,ESTRUTURA,8,4,"129.304,49","'-38.417,54","7.978,92","98.865,87"
2022,Fevereiro,2,COMISSAO DE SEGURANCA,27920,ESTRUTURA,11,5,"99.093,85","'-45.387,02","7.016,24","60.723,07"
2022,Fevereiro,2,"COMISSAO DEF.DIR.HUM,CID.ETICA E DEC. PARLM,",27700,ESTRUTURA,11,5,"139.287,99","'-59.346,44","8.110,84","88.052,39"
2022,Fevereiro,2,COMISSAO DOS ANAIS,25240,ESTRUTURA,8,4,"99.128,02","'-45.859,78","5.744,64","59.012,88"
2022,Fevereiro,2,COMISSAO PERM. DE TOMADA DE CONTAS ESPECIAL E SINDICÂNCIA,27020,ESTRUTURA,5,2,"67.657,07","'-24.521,60","2.782,56","45.918,03"
2022,Fevereiro,2,COMISSAO PERMANENTE DE LICITACAO,21190,ESTRUTURA,18,8,"208.683,57","'-82.341,31","11.309,76","137.652,02"
2022,Fevereiro,2,COMISSÃO DE TRANSPORTE E MOBILIDADE URBANA,27950,ESTRUTURA,6,3,"46.409,81","'-18.118,09","5.268,44","33.560,16"
2022,Fevereiro,2,COORDENADORIA DE CERIMONIAL,21140,ESTRUTURA,16,8,"139.998,13","'-57.261,33","10.038,16","92.774,96"
2022,Fevereiro,2,COORDENADORIA DE CONTRATOS E AQUISIÇÕES,24221,ESTRUTURA,8,4,"87.519,59","'-34.189,75","5.684,80","59.014,64"
2022,Fevereiro,2,COORDENADORIA DE MODERNIZACAO E INFORMATICA,22200,ESTRUTURA,26,11,"225.091,49","'-70.322,14","19.639,57","174.408,92"
2022,Fevereiro,2,COORDENADORIA DE PLANEJAMENTO E ELABORAÇÃO ORÇAMENTARIA,24600,ESTRUTURA,9,4,"86.938,87","'-38.683,74","5.684,80","53.939,93"
2022,Fevereiro,2,COORDENADORIA DE POLICIA LEGISLATIVA,21101,ESTRUTURA,23,11,"249.402,79","'-75.266,95","15.842,64","189.978,48"
2022,Fevereiro,2,CORREGEDORIA,28200,ESTRUTURA,8,4,"64.085,01","'-22.616,08","5.804,48","47.273,41"
2022,Fevereiro,2,DEP. GAB. RAFAEL PRUDENTE,13139,GABINETE,70,30,"258.410,28","'-98.790,52","45.940,93","205.560,69"
2022,Fevereiro,2,DIRETORIA DE ADMINISTRACAO E FINANCAS,24200,ESTRUTURA,23,11,"273.532,23","'-96.367,76","16.281,52","193.445,99"
2022,Fevereiro,2,DIRETORIA DE COMUNICACAO SOCIAL,22160,ESTRUTURA,6,3,"51.785,64","'-17.228,79","4.353,36","38.910,21"
2022,Fevereiro,2,DIRETORIA DE RECURSOS HUMANOS,23200,ESTRUTURA,24,11,"263.812,11","'-125.803,60","18.767,40","156.775,91"
2022,Fevereiro,2,DIRETORIA LEGISLATIVA,25200,ESTRUTURA,22,11,"192.087,06","'-93.518,43","16.638,04","115.206,67"
2022,Fevereiro,2,DIVISAO AGENCIA CLDF DE NOTICIAS,22161,ESTRUTURA,4,2,"29.044,36","'-15.991,96","2.842,40","15.894,80"
2022,Fevereiro,2,DIVISAO DE APOIO AS COMISSOES,25230,ESTRUTURA,11,5,"78.581,28","'-35.377,70","5.816,72","49.020,30"
2022,Fevereiro,2,DIVISAO DE CADASTRO E PAG. DE PESSOAL,23220,ESTRUTURA,8,4,"82.467,65","'-35.715,52","6.243,36","52.995,49"
2022,Fevereiro,2,DIVISAO DE DESENV. DE REC. HUMANOS,23210,ESTRUTURA,8,4,"64.677,74","'-30.860,17","5.744,64","39.562,21"
2022,Fevereiro,2,DIVISAO DE INFORM. E DOC. LEGISLATIVA,25210,ESTRUTURA,10,4,"88.776,79","'-31.276,57","5.701,55","63.201,77"
2022,Fevereiro,2,DIVISAO DE ORCAM. FINAN. E CONTABILIDADE,24210,ESTRUTURA,9,4,"71.365,68","'-33.218,06","5.684,80","43.832,42"
2022,Fevereiro,2,DIVISAO DE PUBLICIDADE INSTITUCIONAL,22169,ESTRUTURA,4,2,"31.255,05","'-10.537,01","2.842,40","23.560,44"
2022,Fevereiro,2,DIVISAO DE SEGURIDADE SOCIAL,23230,ESTRUTURA,4,2,"27.875,39","'-9.008,53","2.902,24","21.769,10"
2022,Fevereiro,2,DIVISAO DE SERVICOS GERAIS,24230,ESTRUTURA,19,9,"145.214,91","'-63.006,60","13.795,64","96.003,95"
2022,Fevereiro,2,DIVISAO DE TAQUIGRAFIA E AP.AO PLENARIO,25220,ESTRUTURA,8,4,"63.836,32","'-22.038,14","7.715,08","49.513,26"
2022,Fevereiro,2,DIVISAO DE TV E RADIO LEGISLATIVA,22165,ESTRUTURA,4,2,"24.964,78","'-6.446,00","2.842,40","21.361,18"
2022,Fevereiro,2,DIVISÃO DE ALMOXARIFADO E PATRIMÔNIO,24220,ESTRUTURA,16,7,"189.920,59","'-75.012,30","9.978,32","124.886,61"
2022,Fevereiro,2,ESCOLA DO LEGISLATIVO,26200,ESTRUTURA,19,9,"240.603,22","'-95.446,72","14.890,24","160.046,74"
2022,Fevereiro,2,FASCAL,22300,ESTRUTURA,50,22,"1.102.602,72","'-219.673,52","38.888,76","921.817,96"
2022,Fevereiro,2,Fundação de Previdência Complementar dos Servidores do Distrito Federal,85000,CEDIDO,2,1,"20.749,69","'-13.539,76","1.451,12","8.661,05"
2022,Fevereiro,2,GAB. DEP. AGACIEL MAIA,13140,GABINETE,74,29,"236.597,57","'-103.678,83","49.127,85","182.046,59"
2022,Fevereiro,2,GAB. DEP. ARLETE SAMPAIO,13130,GABINETE,71,30,"318.656,50","'-115.006,72","48.257,95","251.907,73"
2022,Fevereiro,2,GAB. DEP. CHICO VIGILANTE,13067,GABINETE,70,28,"224.415,80","'-98.025,22","42.847,47","169.238,05"
2022,Fevereiro,2,GAB. DEP. CLAUDIO ABRANTES,13143,GABINETE,70,29,"245.302,72","'-107.082,25","49.727,69","187.948,16"
2022,Fevereiro,2,GAB. DEP. DANIEL DONIZET,13144,GABINETE,65,28,"232.178,30","'-107.064,16","46.528,81","171.642,95"
2022,Fevereiro,2,GAB. DEP. EDUARDO PEDROSA,13145,GABINETE,78,30,"264.488,36","'-106.265,29","49.429,87","207.652,94"
2022,Fevereiro,2,GAB. DEP. FABIO FELIX,13146,GABINETE,66,29,"243.060,80","'-86.848,02","40.494,11","196.706,89"
2022,Fevereiro,2,GAB. DEP. GUARDA JANIO,13161,GABINETE,70,31,"272.979,76","'-118.941,86","49.730,65","203.768,55"
2022,Fevereiro,2,GAB. DEP. HERMETO,13148,GABINETE,71,29,"296.908,12","'-97.009,90","51.236,11","251.134,33"
2022,Fevereiro,2,GAB. DEP. IOLANDO,13149,GABINETE,67,29,"248.463,88","'-114.017,37","42.890,91","177.337,42"
2022,Fevereiro,2,GAB. DEP. JAQUELINE SILVA,13158,GABINETE,62,27,"257.549,57","'-113.893,65","48.971,47","192.627,39"
2022,Fevereiro,2,GAB. DEP. JORGE VIANA,13151,GABINETE,63,27,"248.525,79","'-104.479,61","47.545,94","191.592,12"
2022,Fevereiro,2,GAB. DEP. JOSÉ GOMES,13152,GABINETE,59,27,"241.388,99","'-84.245,85","46.045,15","203.188,29"
2022,Fevereiro,2,GAB. DEP. JOÃO CARDOSO,13150,GABINETE,77,30,"252.804,24","'-119.490,55","53.347,68","186.661,37"
2022,Fevereiro,2,GAB. DEP. JULIA LUCY,13153,GABINETE,41,20,"204.195,75","'-57.850,10","26.507,06","172.852,71"
2022,Fevereiro,2,GAB. DEP. LEANDRO GRASS,13154,GABINETE,68,30,"222.912,89","'-63.540,66","51.174,69","210.546,92"
2022,Fevereiro,2,GAB. DEP. MARIA ANTONIA,13162,GABINETE,75,29,"273.923,90","'-112.190,44","53.898,34","215.631,80"
2022,Fevereiro,2,GAB. DEP. MARTINS MACHADO,13155,GABINETE,2,1,"25.322,25","'-10.156,18","1.391,28","16.557,35"
2022,Fevereiro,2,GAB. DEP. REGINALDO SARDINHA,13156,GABINETE,68,31,"266.723,82","'-99.536,89","50.232,25","217.419,18"
2022,Fevereiro,2,GAB. DEP. REGINALDO VERAS,13137,GABINETE,71,31,"321.064,21","'-131.969,02","46.958,88","236.054,07"
2022,Fevereiro,2,GAB. DEP. ROBERIO NEGREIROS,13128,GABINETE,72,29,"284.112,58","'-113.911,58","43.546,70","213.747,70"
2022,Fevereiro,2,GAB. DEP. RODRIGO DELMASSO,13134,GABINETE,75,31,"269.218,68","'-115.859,09","60.950,27","214.309,86"
2022,Fevereiro,2,GAB. DEP. ROOSEVELT VILELA,13141,GABINETE,48,23,"242.017,66","'-84.569,39","35.768,93","193.217,20"
2022,Fevereiro,2,GAB. DEP. TELMA RUFINO,13136,GABINETE,1,1,"25.322,25","'-14.124,93","0,00","11.197,32"
2022,Fevereiro,2,GAB. DEP. VALDELINO BARCELOS,13157,GABINETE,69,29,"263.473,97","'-99.793,32","50.344,13","214.024,78"
2022,Fevereiro,2,GAB. LIDERANCA DO PP,11009,GABINETE,23,8,"32.822,80","'-15.341,34","12.345,20","29.826,66"
2022,Fevereiro,2,GAB.LIDERANCA DO GOVERNO,11020,GABINETE,16,7,"33.598,25","'-12.660,93","11.240,28","32.177,60"
2022,Fevereiro,2,GABINETE DA MESA DIRETORA,26100,ESTRUTURA,42,20,"356.071,04","'-156.980,42","31.017,21","230.107,83"
2022,Fevereiro,2,GABINETE DO PRESIDENTE,21100,ESTRUTURA,24,12,"194.381,58","'-72.586,52","15.722,96","137.518,02"
2022,Fevereiro,2,GABINETE DO PRIMEIRO SECRETARIO,23100,ESTRUTURA,17,8,"128.483,47","'-51.649,80","13.439,12","90.272,79"
2022,Fevereiro,2,GABINETE DO SEGUNDO SECRETARIO,24100,ESTRUTURA,18,8,"177.911,68","'-70.480,42","12.404,36","119.835,62"
2022,Fevereiro,2,GABINETE DO TERCEIRO SECRETARIO,25100,ESTRUTURA,18,8,"168.694,59","'-54.428,50","12.583,88","126.849,97"
2022,Fevereiro,2,GABINETE DO VICE-PRESIDENTE,22100,ESTRUTURA,14,7,"138.159,71","'-60.337,29","9.561,96","87.384,38"
2022,Fevereiro,2,INATIVOS,29100,INATIVOS,448,386,"9.850.433,45","'-4.178.778,98","0,00","5.671.654,47"
2022,Fevereiro,2,NUCLEO DE APOIO ADMINISTRATIVO - PRG,21159,ESTRUTURA,2,1,"16.066,17","'-4.471,44","3.400,96","14.995,69"
2022,Fevereiro,2,NUCLEO DE ASSESSORAMENTO A MESA DIRETORA,21158,ESTRUTURA,2,1,"38.287,70","'-19.053,26","1.391,28","20.625,72"
2022,Fevereiro,2,NUCLEO DE COMUNICACAO ORGANIZACIONAL,22162,ESTRUTURA,7,3,"67.221,28","'-23.855,54","5.328,28","48.694,02"
2022,Fevereiro,2,NUCLEO DE EDITORAÇAO E PRODUÇAO GRAFICA,22172,ESTRUTURA,19,9,"191.951,81","'-82.725,85","13.616,12","122.842,08"
2022,Fevereiro,2,NUCLEO DE EXECUCAO DE AUDITORIA,28105,ESTRUTURA,3,1,"40.202,47","'-18.055,00","1.391,28","23.538,75"
2022,Fevereiro,2,NUCLEO DE INFORMATIZAÇAO DA LEGISLAÇAO,21301,ESTRUTURA,4,2,"67.882,32","'-31.960,60","3.877,16","39.798,88"
2022,Fevereiro,2,NUCLEO DE JORNALISMO E COMUNICACAO INTERATIVA,22164,ESTRUTURA,30,14,"452.243,75","'-186.078,46","22.821,56","288.986,85"
2022,Fevereiro,2,NUCLEO DE PLANEJAMENTO E CONTROLE,28103,ESTRUTURA,4,2,"66.956,38","'-26.581,45","2.782,56","43.157,49"
2022,Fevereiro,2,NUCLEO DE PLANEJAMENTO E SUPORTE A GESTAO DA AUDITORIA INTERNA,28106,ESTRUTURA,2,1,"34.310,62","'-12.275,57","1.451,12","23.486,17"
2022,Fevereiro,2,NUCLEO DE PROCESSOS ADMINISTRATIVOS - PRG,21157,ESTRUTURA,2,1,"38.227,83","'-15.181,67","1.451,12","24.497,28"
2022,Fevereiro,2,NUCLEO DE PROCESSOS DE LIC E CONTRATOS,21156,ESTRUTURA,2,1,"44.741,71","'-26.695,00","1.451,12","19.497,83"
2022,Fevereiro,2,NUCLEO DE PROCESSOS JUDICIAIS - PRG,21155,ESTRUTURA,2,1,"38.227,83","'-16.174,41","1.451,12","23.504,54"
2022,Fevereiro,2,NUCLEO DE PRODUCAO,22167,ESTRUTURA,8,4,"79.754,87","'-26.470,39","6.779,40","60.063,88"
2022,Fevereiro,2,NUCLEO DE PROGRAMACAO,22166,ESTRUTURA,8,3,"66.936,96","'-21.388,43","4.353,36","49.901,89"
2022,Fevereiro,2,NUCLEO DE PROJETOS ESTRATEGICOS,28102,ESTRUTURA,5,2,"58.823,44","'-25.695,04","3.817,32","36.945,72"
2022,Fevereiro,2,NUCLEO DE PUBLICIDADE INSTITUCIONAL E DE UTILIDADE PUBLICA,22170,ESTRUTURA,7,3,"48.434,98","'-20.579,75","6.303,20","34.158,43"
2022,Fevereiro,2,NUCLEO DE PUBLICIDADE LEGAL,22171,ESTRUTURA,14,6,"204.088,53","'-74.340,38","8.527,20","138.275,35"
2022,Fevereiro,2,NUCLEO DE REDACAO E RELACOES COM A IMPRENSA,22163,ESTRUTURA,8,3,"125.960,51","'-39.391,41","4.293,52","90.862,62"
2022,Fevereiro,2,NUCLEO TECNICO-OPERACIONAL,22168,ESTRUTURA,4,2,"29.293,28","'-13.812,74","3.877,16","19.357,70"
2022,Fevereiro,2,NÚCLEO DE AQUISIÇÕES,24225,ESTRUTURA,4,2,"31.375,06","'-16.955,35","2.782,56","17.202,27"
2022,Fevereiro,2,NÚCLEO DE CONTRATOS,24226,ESTRUTURA,2,1,"18.005,28","'-10.824,22","1.391,28","8.572,34"
2022,Fevereiro,2,OUVIDORIA,21134,ESTRUTURA,15,7,"161.624,65","'-67.356,64","9.918,48","104.186,49"
2022,Fevereiro,2,PENSAO ESPECIAL,29300,PENSAO ESPECIAL,39,39,"471.931,23","'-160.289,40","0,00","311.641,83"
2022,Fevereiro,2,PROCURADORIA ESPECIAL DA MULHER,28400,ESTRUTURA,7,3,"93.940,82","'-31.235,76","6.243,36","68.948,42"
2022,Fevereiro,2,PROCURADORIA GERAL,21150,ESTRUTURA,20,9,"369.297,29","'-151.139,10","13.380,93","231.539,12"
2022,Fevereiro,2,SECAO DE ADMINISTRACAO DE SISTEMAS,22202,ESTRUTURA,19,9,"305.060,45","'-118.622,40","14.770,56","201.208,61"
2022,Fevereiro,2,SECAO DE APOIO ADMINISTRATIVO,22301,ESTRUTURA,4,2,"39.660,16","'-17.037,97","2.902,24","25.524,43"
2022,Fevereiro,2,SECAO DE ATENDIMENTO E CADASTRO,22302,ESTRUTURA,2,1,"14.719,57","'-5.843,09","1.451,12","10.327,60"
2022,Fevereiro,2,SECAO DE ATENDIMENTO E CULTURA DIGITAL,22201,ESTRUTURA,11,5,"213.280,28","'-89.329,84","7.076,08","131.026,52"
2022,Fevereiro,2,SECAO DE AUDITORIA MEDICA,22303,ESTRUTURA,7,3,"118.607,47","'-34.303,13","2.842,40","87.146,74"
2022,Fevereiro,2,SECAO DE CONTAS A RECEBER,22305,ESTRUTURA,7,3,"57.717,76","'-31.041,77","5.328,28","32.004,27"
2022,Fevereiro,2,SECAO DE EDITORACAO,21181,ESTRUTURA,3,2,"63.331,21","'-23.904,62","0,00","39.426,59"
2022,Fevereiro,2,SECAO DE FATURAMENTO DE PROCESSOS,22304,ESTRUTURA,2,1,"30.978,04","'-14.263,67","2.426,04","19.140,41"
2022,Fevereiro,2,SECAO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO,22203,ESTRUTURA,30,14,"528.915,26","'-280.239,87","18.944,40","267.619,79"
2022,Fevereiro,2,SECAO DE ORCAMENTO FINANCAS E CONTABILIDADE,22306,ESTRUTURA,7,3,"116.529,00","'-43.532,26","4.293,52","77.290,26"
2022,Fevereiro,2,SECAO DE PLAN. E CONTROLE DE SEGURANCA,21123,ESTRUTURA,4,2,"93.569,47","'-34.044,38","2.782,56","62.307,65"
2022,Fevereiro,2,SECAO DE PLANEJAMENTO E AVALIACAO ORCAMENTARIA,24604,ESTRUTURA,8,3,"115.079,53","'-45.720,61","4.233,68","73.592,60"
2022,Fevereiro,2,SECAO DE PROTOCOLO ADMINISTRATIVO,22307,ESTRUTURA,6,2,"60.683,56","'-24.037,15","3.817,32","40.463,73"
2022,Fevereiro,2,SECAO DE SEGURANCA LEGISLATIVA,21122,ESTRUTURA,15,7,"222.421,87","'-92.557,04","14.793,08","144.657,91"
2022,Fevereiro,2,SECAO DE SEGURANCA PATRIMONIAL,21121,ESTRUTURA,36,17,"593.547,69","'-261.242,18","26.339,68","358.645,19"
2022,Fevereiro,2,SECRETARIA LEGISLATIVA,21300,ESTRUTURA,18,9,"164.315,61","'-65.058,73","13.855,48","113.112,36"
2022,Fevereiro,2,SENADO FEDERAL,81202,CEDIDO,2,1,"34.960,85","'-13.359,26","2.366,20","23.967,79"
2022,Fevereiro,2,SETOR DE ALMOXARIFADO,24223,ESTRUTURA,11,5,"124.454,39","'-54.020,72","8.051,00","78.484,67"
2022,Fevereiro,2,SETOR DE APOIO AO PLENARIO,25222,ESTRUTURA,32,14,"346.605,96","'-103.798,73","23.916,16","266.723,39"
2022,Fevereiro,2,SETOR DE APOIO AS COMISSOES PERMANENTES,25231,ESTRUTURA,12,5,"135.679,74","'-65.227,43","7.076,08","77.528,39"
2022,Fevereiro,2,SETOR DE APOIO AS COMISSOES TEMPORARIAS,25232,ESTRUTURA,8,3,"82.500,24","'-23.505,56","4.293,52","63.288,20"
2022,Fevereiro,2,SETOR DE ASSISTENCIA A SAUDE,23232,ESTRUTURA,43,22,"640.337,10","'-256.846,90","33.976,84","417.467,04"
2022,Fevereiro,2,SETOR DE ASSISTENCIA SOCIAL,23233,ESTRUTURA,6,3,"105.768,80","'-57.982,82","4.233,68","52.019,66"
2022,Fevereiro,2,SETOR DE AVALIACAO DE DESEMPENHO,23212,ESTRUTURA,13,6,"187.800,52","'-69.463,92","10.536,88","128.873,48"
2022,Fevereiro,2,SETOR DE BENEFICIOS,23231,ESTRUTURA,11,4,"126.126,52","'-44.720,04","6.779,40","88.185,88"
2022,Fevereiro,2,SETOR DE BIBLIOTECA,25215,ESTRUTURA,14,7,"284.905,64","'-82.447,76","10.953,24","213.411,12"
2022,Fevereiro,2,SETOR DE COMUNICACOES ADMINISTRATIVAS,24231,ESTRUTURA,19,9,"176.012,22","'-79.230,11","12.284,68","109.066,79"
2022,Fevereiro,2,SETOR DE CONTABILIDADE,24212,ESTRUTURA,10,5,"127.523,37","'-51.654,70","7.135,92","83.004,59"
2022,Fevereiro,2,SETOR DE EXECUCAO ORCAMENTARIA,24213,ESTRUTURA,7,3,"69.756,21","'-28.666,53","4.293,52","45.383,20"
2022,Fevereiro,2,SETOR DE FINANCAS,24211,ESTRUTURA,9,4,"162.383,54","'-55.465,34","7.574,80","114.493,00"
2022,Fevereiro,2,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,25214,ESTRUTURA,13,6,"165.734,63","'-69.414,06","7.991,16","104.311,73"
2022,Fevereiro,2,SETOR DE LEGISLACAO DE PESSOAL,23221,ESTRUTURA,19,9,"262.297,47","'-149.516,13","14.650,88","127.432,22"
2022,Fevereiro,2,SETOR DE LOTACAO E MOVIMENT. DE PESSOAL,23223,ESTRUTURA,23,10,"226.718,11","'-106.056,85","14.331,68","134.992,94"
2022,Fevereiro,2,SETOR DE PAGAMENTO DE PESSOAL,23222,ESTRUTURA,16,8,"119.799,26","'-51.840,51","11.489,28","79.448,03"
2022,Fevereiro,2,SETOR DE PATRIMONIO,24222,ESTRUTURA,11,5,"159.989,85","'-71.640,16","7.634,64","95.984,33"
2022,Fevereiro,2,SETOR DE PROTOCOLO LEGISLATIVO,25211,ESTRUTURA,7,3,"92.854,73","'-36.956,55","4.173,84","60.072,02"
2022,Fevereiro,2,SETOR DE RECRUTAMENTO E SELECAO,23213,ESTRUTURA,17,8,"186.523,40","'-70.313,43","12.058,29","128.268,26"
2022,Fevereiro,2,SETOR DE SERVICOS AUXILIARES,24233,ESTRUTURA,27,12,"193.454,10","'-95.283,08","20.901,37","119.072,39"
2022,Fevereiro,2,SETOR DE TAQUIGRAFIA,25221,ESTRUTURA,91,45,"1.552.581,31","'-717.640,38","70.950,56","905.891,49"
2022,Fevereiro,2,SETOR DE TRAMITACAO ATA E SUMULA,25223,ESTRUTURA,19,9,"285.554,97","'-123.404,65","12.284,68","174.435,00"
2022,Fevereiro,2,SETOR DE TRANSPORTES,24232,ESTRUTURA,13,6,"115.741,23","'-62.800,53","8.407,52","61.348,22"
2022,Fevereiro,2,SEÇÃO DE ELABORAÇÃO ORÇAMENTARIA,24602,ESTRUTURA,8,4,"156.604,30","'-75.470,41","5.684,80","86.818,69"
2022,Fevereiro,2,TERRACAP,82118,CEDIDO,3,1,"64.285,32","'-38.524,90","1.391,28","27.151,70"
2022,Fevereiro,2,UNIDADE DE CONSTITUICAO E JUSTICA,25301,ESTRUTURA,22,10,"341.348,96","'-143.892,62","17.376,12","214.832,46"
2022,Fevereiro,2,UNIDADE DE ECONOMIA E FINANCAS,25303,ESTRUTURA,25,11,"431.050,37","'-152.299,41","17.553,12","296.304,08"
2022,Fevereiro,2,UNIDADE DES. URB. RURAL E MEIO AMBIENTE,25305,ESTRUTURA,16,7,"285.661,60","'-85.016,29","11.928,16","212.573,47"
2022,Fevereiro,2,UNIDADE RED. PARL. E CONS. TEXTOS LEG.,25302,ESTRUTURA,6,3,"94.447,60","'-39.862,00","5.268,44","59.854,04"
2022,Fevereiro,2,"UNIDADE SAUDE, EDC, CULT, DES. CIEN TEC.",25304,ESTRUTURA,23,12,"427.223,56","'-194.573,64","16.638,04","249.287,96"
2022,Março,3,,,,8,8,"133.428,14","'-48.597,45","0,00","84.830,69"
