ano,data_da_liquidacao,data_da_ordem_bancaria,dias_entre_liquidacao_e_pagamento,cnpj_credor,credor,forma_do_registro_na_fonte,valor,objeto,categoria_de_contrato,fonte_de_recursos,obrigacoes_mais_antigas_ultrapassadas,justificativa_publicada,as_of
2026,2026-03-16,2026-03-17,1,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"440.647,97",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-16,2026-03-17,1,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,cnpj,"21.263,74",SERVIÇO DE MANUTENÇÃO EM IMPRESSORAS (XEROX VERSANT 280) - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-16,2026-03-17,1,09388567000151,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP.,cnpj,"8.017,96",SERVIÇOS DE MANUTENÇÃO DO PARQUE DE COMPUTADORES NA CLDF - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-16,2026-03-17,1,02421421000111,TIM S/A,cnpj,"1.143,23",SERVIÇO DE TELEFONIA MÓVEL - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"913.935,05",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.205,64",PÓS-GRADUAÇÃO EM LICITAÇÕES E CONTRATOS - PARCELAS 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.210,67",MBA EM GESTAO PUBLICA E POLITICAS PUBLICAS - PARCELA 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"234,60",SERVIÇOS DE MANUTENÇÃO EM VEÍCULOS DA CLDF - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"6.941,22",FORNECIMENTO DE PEÇAS PARA MANUTENÇÃO DE VEÍCULOS - FEVEREIRO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-17,2026-03-18,1,72602303000195,PURISSIMA AGUA MINERAL LTDA-EPP,cnpj,"3.605,00",FORNECIMENTO DE ÁGUA MINERAL - GALÕES 20L - JANEIRO E FEVEREIRO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,37862590000171,CRISTIANE MARINA GEMAQUE DE MATOS GATTO,cnpj,"1.249,80",FORNECIMENTO DE MATERIAIS DE CONSUMO DIVERSOS,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,37862590000171,CRISTIANE MARINA GEMAQUE DE MATOS GATTO,cnpj,"3.846,00",FORNECIMENTO DE MATERIAL PERMANENTE - APARELHOS DE MEDIÇÃO E ORIENTAÇÃO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,34028316000103,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,cnpj,"70,61",SERVIÇOS POSTAIS E TELEMÁTICOS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.205,64",POS-GRADUACAO EM LICITACOES E CONTRATOS - PARCELA 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.205,64",MBA EM GESTAO DE CIDADES - PARCELA 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"968,54",MBA EM GESTAO PUBLICA E POLITICAS PUBLICAS - PARCELA 11 DE 12 9,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,01011976000122,ORION ENGENHARIA E TECNOLOGIA S/A,cnpj,"1.490,90",SERVIÇOS DE ENGENHARIA - AFERIÇÃO E MONITORAMENTO DE ENERGIA FOTOVOLTAICA - MÊS 56 DE 60,OBRAS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-18,0,60765823000130,SOC. BENEFICENTE ISRAELITA HOSP. ALBERT EINSTEIN,cnpj,"1.498,73",PÓS-GRADUAÇÃO EAD EM AUDITORIA EM SERVIÇOS DE SAÚDE (PARCELA 8/12),PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,72619976000158,AGIL EMPRESA DE VIGILANCIA LTDA,cnpj,"301.318,85",SERVIÇO DE VIGILÂNCIA PATRIMONIAL ARMADA E DESARMADA NA CLDF - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,71208516000174,ALGAR TELECOM S/A,cnpj,"5.917,89",SERVIÇO DE TELEFONIA FIXA - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,10251429000105,BRAZ & BRAZ LTDA,cnpj,"65.573,76",SERVIÇOS DE LOCAÇÃO DE VEÍCULOS - FEVEREIRO DE 2026,LOCAÇÕES,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,28097989000112,CAMOA SERVIÇOS TELECOM LTDA,cnpj,"2.245,83",SERVIÇO DE COMUNICAÇÃO DE DADOS - CODIFICAÇÃO E DECODIFICAÇÃO EM PROTOCOLO SRT (TV CAMARA) - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,cnpj,"17.203,82",SERVIÇO DE MANUTENÇÃO EM IMPRESSORAS (XEROX VERSANT 180) - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.356,34",MBA EM GESTAO DE CIDADES - PARCELAS 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,36344966000193,SOLID LICITAÇÕES LTDA,cnpj,"865,00",FORNECIMENTO DE MATERIAL PERMANENTE - APARELHOS DE MEDIÇÃO E ORIENTAÇÃO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-19,1,36344966000193,SOLID LICITAÇÕES LTDA,cnpj,"9.742,00",FORNECIMENTO DE MATERIAIS DE CONSUMO - ELÉTRICO E ELETRONICO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-20,2,36344966000193,SOLID LICITAÇÕES LTDA,cnpj,"865,00",FORNECIMENTO DE MATERIAL PERMANENTE - APARELHOS DE MEDIÇÃO E ORIENTAÇÃO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-18,2026-03-20,2,36344966000193,SOLID LICITAÇÕES LTDA,cnpj,"9.742,00",FORNECIMENTO DE MATERIAIS DE CONSUMO - ELÉTRICO E ELETRONICO,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-19,2026-03-19,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"2.103,29",MESTRADO ACADÊMICO EM COMUNICAÇÃO - PARCELA 06 DE 24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-19,2026-03-19,0,05058935000142,INTERATIVA FACILITIES LTDA,cnpj,"14.898,54",FORNECIMENTO DE MATERIAIS PARA MANUT. E CONSERVAÇÃO PREDIAL - JANEIRO DE 2026,FORNECIMENTO DE BENS,1500-100000000,2,,2026-09-02T17:49:17
2026,2026-03-19,2026-03-19,0,05058935000142,INTERATIVA FACILITIES LTDA,cnpj,"76.316,58",SERVIÇOS DE MANUTENÇAO E CONSERVAÇÃO PREDIAL - JANEIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-19,2026-03-19,0,00545482000165,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,cnpj,"1.385,92",SERVIÇOS DE ANTI DOS E DDOS - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-19,2026-03-19,0,00545482000165,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,cnpj,"541,77",SERVIÇOS DE LINK DE DADOS PARA ACESSO DEDICADO À INTERNET - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,71208516000174,ALGAR TELECOM S/A,cnpj,"122,78",SERVIÇO DE TELEFONIA FIXA - FEVEREIRO DE 2026 - MULTA E JUROS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,71208516000174,ALGAR TELECOM S/A,cnpj,"5.795,11",SERVIÇO DE TELEFONIA FIXA - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"30.673,98",SERVIÇOS DE PUBLICIDADE - CAMPANHA: AÇÕES DIVERSAS 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,02116643000120,AXEN TECNOLOGIA E ENGENHARIA LTDA,cnpj,"21.567,38",SERVIÇOS DE MANUTENÇÃO DO SISTEMA DE AUTOMAÇÃO PREDIAL - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,07259712000179,BERKANA TECNOLOGIA EM SEGURANCA LTDA,cnpj,"316.160,00",FORNECIMENTO DE EQUIPAMENTO DE DETECÇÃO DE JUNÇÃO NÃO LINEAR - RPNP,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"37.289,45",SERVIÇOS DE PUBLICIDADE - CAMPANHA MACHISMO NÃO 4 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,29853493000194,DFLORES FLORES E PLANTAS LTDA,cnpj,"1.216,00",FORNECIMENTO DE ARRANJOS DE FLORES PARA ORNAMENTAÇÃO DE EVENTOS,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,10947243000195,LINEAR COMUNICACAO LTDA EPP,cnpj,"7.799,50",SERVIÇO DE CLIPPING DE TV E RÁDIO - JANEIRO E FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-20,2026-03-20,0,32904046000121,RPL COMERCIO E SERVICOS LTDA.,cnpj,"2.878,68",SERVIÇOS DE CLIPPING IMPRESSO E WEB - JANEIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-23,2026-03-23,0,57142978000105,BRASOFTWARE INFORMÁTICA LTDA,cnpj,"4.839,36",SERVIÇOS EM PLATAFORMA DE DESENVOLVIMENTO - MICROSOFT AZURE DEVOPS SERVICES - JANEIRO E FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-23,2026-03-23,0,05741114000106,SEA TECNOLOGIA LTDA,cnpj,"49.101,30",SERVIÇOS DE SUPORTE TÉCNICO - PORTAIS CLDF - JANEIRO E FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-23,2026-03-24,1,85240869000166,ILHA SERVICE TECNOLOGIA E SERVICOS LTDA,cnpj,"56.440,46",SERVIÇOS DE SUPORTE AOS USUÁRIOS E À INFRAESTRUTURA DE TI - JANEIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-23,2026-03-24,1,31033647000143,PUJANTE COMERCIO DE ELETRO ELETRONICOS E,cnpj,"13.000,00",FORNECIMENTO DE MATERIAIS PERMANENTES - MOBILIÁRIO EM GERAL,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-23,2026-03-24,1,24907701000177,TEMPER ENGENHARIA E COMERCIO LTDA,cnpj,"37.769,31",SERVIÇOS DE OBRAS E INSTALAÇÃO - SISTEMAS DE CLIMATIZAÇÃO COM CENTRAL DE ÁGUA GELADA,OBRAS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-24,2026-03-24,0,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"4.676,50",SERVIÇOS DE PUBLICIDADE - CAMPANHA: DIVERSAS UP- RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-24,2026-03-24,0,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"447.809,33",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-24,2026-03-25,1,04941693000178,DROGARIA SÃO MIGUEL ARCANJO LTDA ME,cnpj,"20.528,55",FORNECIMENTO DE BENS - INSUMOS DE ENFERMAGEM E MEDICAMENTOS,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-25,2026-03-25,0,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"1.682.020,87",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-25,2026-03-25,0,28993675000106,O2 AMBIENTAL LTDA,cnpj,"1.879,21",SERVIÇOS DE COLETA E DESTINAÇÃO FINAL DE RESÍDUOS - JANEIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-25,2026-03-25,0,07432517000107,"SIMPRESS COMÉRCIO, LOCAÇÃO E SERVIÇOS S/A",cnpj,"1.326,27",SERVIÇOS DE OUTSOURCING DE IMPRESSÃO - REAJUSTE DE 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-25,2026-03-25,0,86781069000115,ZENITE INFORMAÇÃO E CONSULTORIA S/A.,cnpj,"27.046,28",SERVIÇO DE ASSINATURA DA PLATAFORMA DIGITAL ZÊNITE FÁCIL,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-25,2026-03-26,1,07522669000192,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S/A,cnpj,"242.064,71",SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-26,2026-03-26,0,11349160000167,VIPPIM VIGILÂNCIA E SEGURANÇA LTDA,cnpj,"313.358,12",SERVIÇOS DE BOMBEIRO CIVIL - JANEIRO E FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-26,2026-03-27,1,46444068000160,BIOLIMP LIMPEZA APOIO E CONSERVACAO LTDA,cnpj,"6.551,70",SERVIÇOS DE TELEFONISTA - RPNP - DEZEMBRO DE 2025,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-26,2026-03-27,1,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"780.998,24",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-26,2026-03-27,1,20022974000183,NORDEN TECNOLOGIA LTDA.,cnpj,"1.064.344,00",FORNECIMENTO DE EQUIPAMENTOS DE ARMAZENAMENTO DE DADOS - STORAGE - RPNP,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-27,2026-03-27,0,11311279000140,EUNICE MARIA GONCALVES DE OLIVEIRA - ME 2135,cnpj,"342,34",FORNECIMENTO DE MATERIAIS BIBLIOGRÁFICOS NACIONAIS E ESTRANGEIROS,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-27,2026-03-27,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.062,48",POS-GRADUAÇÃO EM DIREITO LEGISLATIVO - PARCELA 11 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-30,2026-03-30,0,21545863000114,ORZIL CONSULTORIA E TREINAMENTO LTDA,cnpj,"4.983,40",CURSO DE CAPACITAÇÃO: EMENDAS PARLAMENTARES,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-31,2026-03-31,0,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,cnpj,"16.472,23",SERVIÇO DE MANUTENÇÃO EM IMPRESSORAS (XEROX VERSANT 180) - DEZEMBRO DE 2025 - DEA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-31,2026-03-31,0,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,cnpj,"21.263,40",SERVIÇO DE MANUTENÇÃO EM IMPRESSORAS (XEROX VERSANT 280) - DEZEMBRO DE 2025 - DEA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-31,2026-03-31,0,14062549000115,H3D SOLUCOES DE TELEINFORMATICA LTDA,cnpj,"1.070,28",SERVIÇO DE MANUTENÇÃO DO SISTEMA DA CENTRAL TELEFÔNICA - DEA - RETROATIVO DE 2025,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-31,2026-04-01,1,00609334000167,IMPACTO AUDITORIA EM SAÚDE LTDA,cnpj,"275,20",SERVIÇOS DE GESTÃO DE PLANO DE SAÚDE DO FASCAL - REAJUSTE DE 2025 - DEA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-03-31,2026-04-01,1,00881775000113,REZEK FERREIRA INFORMÁTICA LTDA,cnpj,"511,10",SERVIÇOS DE GESTÃO DE PLANO DE SAÚDE DO FASCAL - REAJUSTE DE 2025 - DEA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-04-01,2026-04-06,5,39951337000110,LAB OF CODES SOLUCOES DIGITAIS LTDA,cnpj,"5.631,08",SERVIÇOS TÉCNICOS ESPECIALIZADOS EM MENSURAÇÃO DE SOFTWARES - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-04-01,2026-04-06,5,10629386000159,OVER ELEVADORES EIRELI,cnpj,"9.979,20",SERVIÇOS DE ENGENHARIA PARA MANUTENÇÃO DOS ELEVADORES DA CLDF - FEVEREIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-04-01,2026-04-06,5,07432517000107,"SIMPRESS COMÉRCIO, LOCAÇÃO E SERVIÇOS S/A",cnpj,"14.769,25",SERVIÇOS DE OUTSOURCING DE IMPRESSÃO - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-04-05,2026-04-07,2,00530279000115,SENADO FEDERAL,cnpj,"115.200,00",ANUALIDADE DE 2026 - CONVÊNIO PARA USO DO SIB PELA BIBLIOTECA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2026,2026-04-06,2026-04-06,0,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"501.413,11",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2026,2026-04-06,2026-04-06,0,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"320.304,20",SERVIÇOS DE PUBLICIDADE - CAMPANHA: ENTREGAS 2025 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2026,2026-04-06,2026-04-06,0,00609334000167,IMPACTO AUDITORIA EM SAÚDE LTDA,cnpj,"287.814,66",SERVIÇOS DE GESTÃO DE PLANO DE SAÚDE - FASCAL - JANEIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2026,2026-04-06,2026-04-06,0,38036000000114,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIRELI,cnpj,"496.359,02",SERVIÇOS DE OPERACIONALIZAÇÃO E ASSISTÊNCIA TÉCNICA DE TV DIGITAL - FEVEREIRO DE 2026,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
